country,year,population,eci_trade,outlook_eci_trade,fitness_trade,outlook_fitness_trade,exports,eci_publications,outlook_eci_publications,fitness_publications,outlook_fitness_publications,documents,citations,eci_patents,outlook_eci_patents,fitness_patents,outlook_fitness_patents,patents,eci_services,outlook_eci_services,fitness_services,outlook_fitness_services,service_exports,eci_similarity_trade,eci_similarity_publications,eci_similarity_patents,gdp_start,gdp_end,growth,hum_cap,eci_similarity_services,entropy_trade,entropy_publications,entropy_patents,entropy_services,hhi_trade,hhi_publications,hhi_patents,hhi_services,nat_res,eci_similarity_wo_trade,eci_similarity_wo_publications,eci_similarity_wo_patents,fitness_similarity_trade,fitness_similarity_publications,fitness_similarity_patents,fitness_similarity_wo_trade,fitness_similarity_wo_publications,fitness_similarity_wo_patents,eci_innovation,eci_similarity_innovation,eci_similarity_wo_innovation
ARM,2009,2888094,0.675120300648232,-6.20283503234615,0.691805087517844,108.342308374563,0.413527434394834,0.524871625202993,-5.83497416248754,0.517683137720164,11.405505117599,0.680396404710026,25898.25,0.365652392180512,-1.73660170840949,0.466241695191296,29.9440929615162,0.502711159592448,NaN,NaN,NaN,NaN,NaN,0.58578643607064,0.522511885574592,0.237794938714853,9052.38354922249,13653.7633812861,4.1098709058063,10.502,NaN,0.907922537259751,0.869719320697388,0.806653261221951,0.806653261221951,0.0682479024713628,0.108124889598167,0.179219819223608,0.179219819223608,6.41623098153822,0.541049495056099,0.48926849309951,0.237554391710515,0.714637017843709,0.515996553773351,0.380218691814333,0.729960512488214,0.513700691799378,0.362141510946651,0.431923784916385,0.614876019637921,0.563872755350625
AUS,2009,21691700,0.570822885956194,-1.78267250296481,0.762957158167549,127.754183315299,0.776360991251397,0.939285458104515,-14.0844618282409,0.946112817956903,80.1367104363942,0.960443214755054,3736541,0.91024635868985,-10.9517177447857,0.959326849818131,174.39695929032,0.868359048224495,0.325232327252466,0.214697675718331,0.482379661305855,4.65254033675061,0.935895980394755,0.634028282075302,0.961788036319574,0.840149595922655,44649.1607704338,49309.1123989414,0.992733882360602,12.706,0.203647567769258,0.919539319648591,1,0.976392231131574,0.976392231131574,0.0602692953087231,0,0.0218113504115781,0.0218113504115781,9.19374255414872,0.628045131056442,0.967225988864588,0.861191290516076,0.753718972625354,0.966804831554564,0.894454331937995,0.752333681372094,0.967330504114415,0.912346000547692,0.443309576477909,0.68036150945176,0.72942242282703
AUT,2009,8343323,0.907332476885835,-46.7767381174296,0.929821127583077,294.422692504542,0.884584447438101,0.822164825653424,-2.63364310327292,0.82862452444099,77.5007179235737,0.938698703265194,1166328.5,0.931622471257923,-18.0304400585426,0.961473459425359,173.180900974014,0.917733921104061,0.426390547679832,0.712502251296657,0.784377346996296,5.23456556695465,0.919816641758495,0.871482666236284,0.834556522208932,0.883064415964104,51030.7246778186,55833.559903835,0.899472245774119,11.02,0.599060995464526,0.999143654040364,0.996520888354236,0.996442340163263,0.996442340163263,0.000611185767630968,0.00278480224608042,0.00332751446529902,0.00332751446529902,8.80626638418844,0.864435636773763,0.839162981830292,0.896690365535898,0.90479500464483,0.837018440427112,0.926987173055822,0.892929806789335,0.842160730141787,0.928814769806088,0.683853659015095,0.746335580440029,0.684427895572744
AZE,2009,8947243,0.378334195393795,-6.2213295674252,0.358590713610151,20.9662489159684,0.63218976396242,0.504971850131222,-5.77634229738556,0.489772408294389,9.67563928154952,0.556987106136359,9438.75,0.281362413917418,-3.13132348309299,0.369042488185861,25.5779739246765,0.392303054857722,NaN,NaN,NaN,NaN,NaN,0.360151788968344,0.517303593433475,0.311356521146129,13565.8550863486,14442.0408572999,0.625874767400662,10.522,NaN,0.220341323468113,0.816729256978592,0.732811852266086,0.732811852266086,0.747923389998515,0.156176985541152,0.250846690959183,0.250846690959183,7.73993402593063,0.36395838210325,0.558515285269096,0.337098545024892,0.413207303198901,0.505024261525682,0.463192488738851,0.4024871592663,0.559061965753553,0.45091901298081,0.292476581116761,0.254151697596264,0.196376493097233
BEL,2009,10796493,0.820948507836894,-21.1822902616544,0.933729762579088,285.939911928544,0.970170625342475,0.835561544528948,1.66384723837709,0.861632931447183,88.7353198468161,0.946836778644823,1877888.5,0.769385800883284,11.3733719373922,0.898229188936825,133.944594452988,0.902892455826153,0.602257549477595,-0.431549822738589,0.569678622550509,4.61824925985627,0.93821776126858,0.871639282712262,0.857485333313176,0.813144183738908,47064.7900198376,51944.1670288861,0.986442672615351,10.702,0.773999054861709,0.983747315930586,0.994814575776665,0.947191148204028,0.947191148204028,0.0117350778997673,0.00423996387182815,0.0487742344509317,0.0487742344509317,9.39633787633111,0.813037795526303,0.853483376092322,0.802384128080626,0.927141813638,0.861788850012619,0.867394903723181,0.91442553855939,0.865620935114743,0.863699584865445,0.589758003156226,0.826066364349706,0.686425076030465
BGR,2009,7444443,0.665286889621752,-1.18533369609321,0.840959130047434,241.526902236666,0.643806307656182,0.610907138124869,-4.01150675802569,0.722545427465958,38.2274463921049,0.799354248218834,130283.25,0.615120555181712,3.77893441488195,0.721038286956921,89.9956219149136,0.571364227909616,0.182501472948867,1.17526616130551,0.405351884607128,5.06437466831082,0.586340890304157,0.716366349102156,0.654011184984002,0.662868080275153,17767.5090366629,23265.8701072516,2.6961603011103,10.356,0.193175283018485,0.979277556756495,0.984410050301732,0.954869860809369,0.954869860809369,0.0151624074614445,0.0125436254250142,0.0413128989165565,0.0413128989165565,7.67037300723331,0.730322809725389,0.645426893443579,0.533138255087633,0.813374315165649,0.715253541599836,0.71283292969822,0.805693479966523,0.727336474087038,0.659628597988348,0.449114586315414,0.514126369226981,0.480533449650414
BHR,2009,1185075,0.662345161300637,-6.17035083136413,0.609102039299442,81.1706323661824,0.762021140475265,0.553980926431666,-4.66213725059655,0.483768703493607,11.5139286569488,0.65324810192749,9243.75,0.00106139921631052,-3.01032101196036,0.182197777691135,14.2381411738548,0.503531497906256,NaN,NaN,NaN,NaN,NaN,0.516930683899516,0.495366073365253,0.209538565040874,44759.3947196856,45311.8641175216,0.122675386908748,8.706,NaN,0.84826950884942,0.688960211748572,0.66018511551644,0.66018511551644,0.117834125891242,0.284018829871761,0.316283586125017,0.316283586125017,9.18187945166861,0.52076713499597,0.494266590507404,0.239696381959382,0.624180466974157,0.481670488121491,0.315673558794086,0.621068974005577,0.478678995338705,0.353846220189171,0.352534498409307,0.412316892045066,0.349763184982757
BIH,2009,3735945,0.673821660812545,-9.71808025053545,0.769763086537882,193.748161156029,0.552602727232581,0.622091480197534,-4.12808263142275,0.51484668519592,13.1263457004426,0.593744625751882,10295.5,0.540276155123059,-1.01077622632403,0.5827553401302,46.4173243737523,0.517168079573061,NaN,NaN,NaN,NaN,NaN,0.679964466699092,0.481300060187077,0.443254061725889,10755.9707760726,14896.7895643362,3.25684702840086,9.676,NaN,0.97777923249535,0.512882844055633,0.882816086833745,0.882816086833745,0.0159137484329232,0.46819028670444,0.108035088671586,0.108035088671586,6.72911596581799,0.686389808132,0.48000342612317,0.405496396883975,0.785373291126545,0.471649016625948,0.54294591348837,0.786353531794904,0.468584869386301,0.525739225367181,0.412690151599222,0.543143179559982,0.452101870855652
BLR,2009,9504583,0.788031911206324,-7.46020160355511,0.760548137445768,168.950476482295,0.64826426830773,0.621771122413802,-6.70905177200801,0.613061233956114,17.3458490100746,0.69816897205521,39352,0.490577880347357,0.61450669255092,0.627027469772529,60.9634350116155,0.473139381499108,NaN,NaN,NaN,NaN,NaN,0.726446457123677,0.6135172061626,0.48269474797569,16014.1155277101,19279.209247881,1.85556720433343,10.76,NaN,0.85193598388533,0.916750712516918,0.900995197088074,0.900995197088074,0.118413352691361,0.0690403263409272,0.0915631779238845,0.0915631779238845,7.59701615232145,0.772965525136746,0.550249946045595,0.530049352360557,0.802378347614339,0.664439101750234,0.56844225981052,0.808320099325526,0.534978782310187,0.614287558433989,0.516512760309486,0.568428835439787,0.495353481337185
BRA,2009,193886505,0.654368387018587,1.49956556276251,0.827347532813405,184.138816697012,0.510001599684939,0.708367715706935,5.49520774076162,0.789172079630061,64.5671184885509,0.724844099391717,1298852,0.794952383241368,15.7417158973592,0.891359420207604,168.357455550827,0.497066421603627,0.287183244911976,0.595373952784186,0.616489772578887,3.99691452617073,0.562289556448667,0.672551049600033,0.672769914528306,0.792430804118871,13962.2588798839,14763.8716968734,0.558251997371263,6.99,0.253164593567634,0.979290671106075,0.99396594246176,0.976619568481321,0.976619568481321,0.0148190788958951,0.0048925629571884,0.0217728386035189,0.0217728386035189,6.74780605835906,0.686259040940861,0.697438354265769,0.822580047752019,0.828260494796845,0.761388568018754,0.862622080973724,0.834302224532217,0.762325295063404,0.878287203319174,0.496082056541609,0.674616414227175,0.618657752369395
CAN,2009,33628895,0.719995934985463,-0.167316046828328,0.835982829478545,199.255703341491,0.831774767565068,0.939505901294262,-17.933796359597,0.948894132147795,83.6726066746785,0.955164792776315,5758772.75,0.856983729681113,4.67419841487422,0.948315873031135,157.373342253817,0.874114118855832,0.577583223255362,-0.307880353285571,0.753167466488526,4.23208201245589,0.903003015634309,0.828304870859377,0.961719685649733,0.834946238430347,44003.6170419636,49006.7431073981,1.07686067040578,12.812,0.605900970439952,0.967174722027708,0.99876475585932,0.943076659945705,0.943076659945705,0.0239322096995597,0.000993968276242973,0.0527241353230674,0.0527241353230674,8.88243216380131,0.832200622019818,0.939864231186928,0.843627364238446,0.817873777296872,0.966009069180964,0.886679302333674,0.821747745255832,0.929711342455905,0.904027136857012,0.50045225435643,0.729603752947089,0.669083954080196
CHE,2009,7743831,0.941441533579644,-15.0801180633398,0.896981514694331,230.238565324638,0.932741902520061,0.785813855871381,8.23141631900718,0.833694208252518,82.0580150851494,1,2904262,0.933505763737571,-8.90043842012967,0.948486635035584,147.007644058944,1,0.746632953341357,-0.553295417632137,0.695247977149755,4.14336933752663,1,0.92955822303039,0.82618964733117,0.864242043821285,64404.0798614014,70944.3548128194,0.967188517409645,12.3,0.858608153577847,0.96451902551118,0.993280552208808,0.915369966915544,0.915369966915544,0.0259220675441776,0.00548669098905315,0.0793613801660492,0.0793613801660492,9.6448998146694,0.946192562905816,0.849650403316484,0.899380664964478,0.906028269080677,0.839631967014848,0.928588504279286,0.888610184897447,0.861730340948699,0.927665873702678,0.695257057555116,0.916290974579786,0.762083761175823
CHL,2009,16886184,0.547194307088161,-10.7688778727484,0.689773159922252,104.89837776965,0.693756500883505,0.692349926859183,2.16484163204894,0.761601284121008,62.8239171354517,0.765701402281928,282940.5,0.539886040202561,6.33290326360046,0.709384374004813,88.8568746751096,0.506352132803114,0.1933018531486,1.65662354578644,0.551875743115107,5.15991450668024,0.623443752648023,0.540235068564767,0.669947056675416,0.589767896199389,20298.2509246428,24967.5802124165,2.07043470815132,10.39,0.0397955049165989,0.836873094068083,0.990849437241448,0.910714051614357,0.910714051614357,0.127739459190709,0.00737086590798746,0.0824066153355337,0.0824066153355337,8.26824436541474,0.580809819719951,0.699684125963695,0.566897620325187,0.67646966690337,0.76814212279531,0.666656324702879,0.687365930493533,0.766398290755917,0.668614379237294,0.344378600131485,0.388373877449748,0.409249403924602
CHN,2009,1331260000,0.734019851514178,2.44717431277026,0.990040327495359,275.394967054543,0.52744595317656,0.657437986067601,-4.22144742838662,0.740602138790992,33.0893707842836,0.722556777239488,4727935.75,0.991463748978054,-13.6645718898505,0.920542225994896,130.778500122605,0.524040331579393,0.386436230848228,0.359694106056685,0.593973374994586,4.35754394676443,0.392800061815672,0.723252842278512,0.65361746986096,0.831282723193271,8069.35463837756,15977.6452174354,6.83117062749154,7.898,0.160675096180885,0.988877394599735,0.980656721655903,0.780474289848835,0.780474289848835,0.00805222611005037,0.0155963452685239,0.210791696877923,0.210791696877923,5.73612153645077,0.766814094881656,0.703159259089581,0.852272179511857,0.905663751323127,0.732297279858047,0.856160924505304,0.910916897325107,0.746965081189961,0.900606280360307,0.32637008954601,0.379181857102466,0.21403361510478
CMR,2009,19789922,0.371939428648062,-9.68137114132779,0.519824674378427,49.7654996318488,0.349487440322175,0.410264726611518,0.333747609399678,0.628757457362204,30.8414856154331,0.542560094290852,31402.5,0.107905361070521,-2.13394608580702,0.0653017767546818,10.7587829235592,0.215596376881288,NaN,NaN,NaN,NaN,NaN,0.377199389408604,0.460202872851602,0.214852428712065,3219.9640467665,3742.85677859297,1.50478970495727,6.516,NaN,0.728548643360664,0.961497429370961,0.378376958908237,0.378376958908237,0.224989909568716,0.0312216245909975,0.597061284260047,0.597061284260047,5.37386379420597,0.381009229196057,0.458610537662229,0.215972848682411,0.58703043988224,0.630030589371886,0.252538881723372,0.582579148124145,0.628114689388107,0.22553097822169,0.210830021139257,0.197194469055388,0.180837412835913
COL,2009,44750054,0.621006459976562,-10.1944314472058,0.737687011460615,163.768580393566,0.492983052892231,0.589458676138873,4.4622919763562,0.724011789119632,51.7114984113239,0.616538882521596,130564.5,0.517351276543715,4.92793336372912,0.649827642128186,84.4457661378989,0.38085646838964,0.0170543165006738,0.768662919573431,0.337149932843366,3.85569737721245,0.487647126024646,0.596795190009762,0.554335004442124,0.578989430719934,11395.5621370337,14585.3024908488,2.46790349580196,7.6,0.00174618590445217,0.891278482420445,0.985178917106648,0.955012389235507,0.955012389235507,0.082609854649587,0.0120913565323432,0.0411737289138517,0.0411737289138517,6.81611481834314,0.600646851006462,0.554062038361592,0.594083166323134,0.736417598327406,0.709421651000264,0.696438147566153,0.737353886329584,0.708081326615811,0.700479328628852,0.356103545918461,0.416630225462574,0.382071223613947
CRI,2009,4520739,0.626763181703147,-11.3999434516284,0.695109367631834,142.121284792182,0.628479318464057,0.46523315619005,2.92711061102631,0.647133155343983,37.3090897531099,0.637156571142654,39306.75,0.404716492734586,-3.1372495639302,0.406141588878016,31.1903630877683,0.468571885379041,0.148969670635118,1.32431001331622,0.490861874440495,4.69569247566169,0.544990068463821,0.558973385776614,0.487272472644027,0.385795189423713,16174.2768649458,20937.5382348599,2.58121503297126,8.434,0.0897577280296346,0.924366849376788,0.949661532702025,0.773489340479428,0.773489340479428,0.0559584507214898,0.0411546472661237,0.212429630739028,0.212429630739028,7.164614503861,0.562817843750375,0.486059548747603,0.367767445540299,0.71859581275311,0.650836288680974,0.472683718520882,0.718889366183914,0.649071227502013,0.495015137882173,0.331417685760107,0.218334199307302,0.270646767606898
CYP,2009,1098089,0.768179907137807,-3.31603564845673,0.801920300151416,178.007577103036,0.670297701773635,0.728758206096229,-6.36377255874556,0.729550767357619,47.0564410823501,0.846708610223602,49574.75,0.351803290672412,-0.0589302504504144,0.556670102552816,49.5976968384554,0.658735618679694,0.227959621682917,0.225709727165457,0.351771424482079,4.22254153910829,0.83866210818162,0.751101867702924,0.686833071686164,0.490437302400334,38618.0093651325,40226.8094909879,0.408149445777988,11.806,0.232383937864048,0.969291999677695,0.984423769008027,0.893451954939883,0.893451954939883,0.0221660329009854,0.0124726566226541,0.0982367547716827,0.0982367547716827,7.62242743365231,0.713271602243428,0.688417217029215,0.481447163416695,0.80296978533409,0.731895368211621,0.562610991227772,0.790272297514724,0.730717975560131,0.557291465900764,0.452675396940568,0.31546637821308,0.289298802071092
CZE,2009,10443936,0.87784872309556,-33.9121158323356,0.912634866519116,291.00364495487,0.830089241944295,0.643664192289972,0.276851291606522,0.754446573067561,50.0153877628241,0.897873976060832,527123.25,0.822810730922199,4.8175189633891,0.875717834341841,159.64298096852,0.70159524493434,0.297442363561875,0.80676258253564,0.478409035813429,5.15263227216438,0.778649416152722,0.880671232589738,0.679767602053078,0.751646440045619,32782.6123492193,40981.0565086432,2.23211660030923,11.894,0.276430911984187,0.983377264526034,0.992052652836759,0.953418144646312,0.953418144646312,0.0120339479488901,0.00638953826099259,0.0435689723889271,0.0435689723889271,8.23007122836431,0.803115325075854,0.66183714654861,0.82503631401935,0.909069570117625,0.747406342456969,0.824145854391203,0.887878560722025,0.755708421668109,0.85456274688613,0.723850212107283,0.858293272378111,0.760918414039314
DEU,2009,81902307,0.959194781013327,-118.113838386486,1,304.928862509006,0.864206782622684,0.863222090563959,-1.43567558183511,0.854497125463679,76.4511341821072,0.918649791339369,7996317,0.910909466559023,-9.07627120544294,0.981034041690529,150.486910949,0.9454017863436,0.787455161348119,-2.53640311938172,1,3.12423763600086,0.892801364933798,0.880667385906559,0.825527068068039,0.891511237112464,45044.4863870437,53929.6392852715,1.80029632934648,12.83,0.857123059677275,0.987080693154773,0.995469494712554,0.998526834252354,0.998526834252354,0.00950025515893318,0.00362449151987807,0.0014089120566188,0.0014089120566188,8.19041349207847,0.824072307704273,0.86663516131185,0.887178307943626,0.919754788639001,0.836356676963372,0.924054825913323,0.933252424832602,0.842435628770382,0.923267095066322,0.947116513133128,1,1
DNK,2009,5523095,0.809440554025502,-17.3223182782308,0.873320289028639,274.306734601668,0.883826927606695,0.782493674222682,11.0489400963973,0.84110453046091,88.1187073049353,0.968118764213934,1444818,0.88871123980586,-5.27030176955295,0.902047230480444,160.214750513909,0.95778875553901,0.610577469581264,-0.513154986405756,0.53177802102294,5.04687323094688,0.973789926324319,0.745873163679892,0.89014248308455,0.827360163572067,50114.0500523227,57161.6863893418,1.31582446648108,11.67,0.701249113757264,0.9930989866234,0.990312669740751,0.929224928816561,0.929224928816561,0.00492650784808421,0.00807088004001301,0.065802984450996,0.065802984450996,8.88324255942372,0.788979210637013,0.859205482734429,0.859518232138104,0.84684374415695,0.879829338153457,0.871665250887435,0.861485209183704,0.857899023581251,0.908638735949074,0.515499915061242,0.593937108277391,0.544670702797239
DZA,2009,35333882,0.469489772620656,-1.79364747384519,0.327418108442611,12.6100692710919,0.599803739797358,0.603599984234837,-6.44623014353564,0.70370658778436,29.3270544952792,0.62603604645263,85752,0.47186301183964,-2.34987345681674,0.51271880255656,37.3674210830396,0.27930499567653,NaN,NaN,NaN,NaN,NaN,0.510482070792421,0.645497452949669,0.363065735115394,10782.3473835022,11521.9842097494,0.663465855180858,8.556,NaN,0.507063643607999,0.971005968658994,0.808774011187454,0.808774011187454,0.416456835597368,0.0234519222856171,0.179425537690956,0.179425537690956,7.28451923000854,0.576525791998585,0.646502232484952,0.396992307155082,0.373987210683975,0.735151032364047,0.518891829553353,0.433709773358015,0.733997242884089,0.510514313253244,0.205865290710793,0.306155824142107,0.226594726065453
ECU,2009,14774412,0.42645927963903,-13.4852750311554,0.599219789195148,77.5175461237533,0.53588063231662,0.377275792052508,-3.97033783227744,0.549716621685584,21.9577328731508,0.485684579293761,23898.25,0.432210440464036,-3.51910817409599,0.442933739392511,32.4032217373813,0.330772377032329,NaN,NaN,NaN,NaN,NaN,0.480079584358662,0.424156716637788,0.411160660969719,10148.8659478336,11370.603299072,1.13669396991039,8.52,NaN,0.672331877857909,0.907811648670395,0.807114303550623,0.807114303550623,0.278477431902235,0.076660655535954,0.178612448808831,0.178612448808831,7.25732841468519,0.483909017299302,0.422059153486429,0.410913272545323,0.649055000474837,0.57547812201371,0.49006243631296,0.646840596216085,0.57316672323636,0.51498835645632,0.239705993161369,0.202091663302402,0.185328390407581
EGY,2009,81134789,0.572680732318769,3.87724352056187,0.827984839719655,215.179956179979,0.393332679025655,0.59200036113376,-0.306483342619536,0.744580511088867,37.8980154742207,0.645238978831483,285360.5,0.566316623045694,7.54462164227726,0.709395646537291,96.1909120359024,0.364098450486287,NaN,NaN,NaN,NaN,NaN,0.625513385624703,0.649940040512981,0.643753679195167,10031.0329555174,11763.2532849551,1.592969608268,7.368,NaN,0.932179526122823,0.989616608013216,0.899985069347171,0.899985069347171,0.0507202930141924,0.00833618623109218,0.0934512538707985,0.0934512538707985,5.60729855678341,0.578574202333759,0.629761146171294,0.640077380341117,0.807426745330294,0.751005251811471,0.719472873608327,0.822845620184232,0.734645286545737,0.725125247146064,0.349710597219496,0.543686204850176,0.474614516639397
ESP,2009,46362946,0.756201367916689,-12.4439067382361,0.952016792239186,328.336129496796,0.73334019798462,0.797365385519679,2.190760010472,0.83584916389272,79.3341969551872,0.899206187639954,3475033.25,0.903229906082047,-10.8849419294015,0.949118845877814,180.505500276226,0.764499072572495,0.0423231470394228,-0.108517064577786,0,3.32256087594186,0.873015443960397,0.795233961131261,0.839131814758563,0.882793998723612,37430.6785045715,40803.6269757506,0.862803248786416,9.61,0.127284094216794,0.980999739007857,0.996759879867659,0.956182917118844,0.956182917118844,0.0140003815105313,0.00261465300465522,0.0409346756214905,0.0409346756214905,7.83824629164518,0.809582478820999,0.771314338818328,0.864240587520999,0.910342560398266,0.834346329499611,0.909585936250139,0.902418211871935,0.81467530185864,0.91095837686221,0.463105492130969,0.482640136441143,0.410859188283544
EST,2009,1334515,0.724094537375405,-7.41692276354611,0.840446327472885,237.99601965317,0.797697780983899,0.66205992378629,3.91774210808006,0.760733711603414,60.8196782107701,0.883358588878444,100137.5,0.543556993567795,-0.142876632472686,0.662068161069329,63.9117246431634,0.737570244394995,0.0885679032114231,0.560854564417799,0.173759241125756,4.28875763341409,0.747186079720594,0.726446457123677,0.63398234779655,0.517949837690521,25337.175235261,36399.9292208916,3.6229413601643,12.14,0.103181110886432,0.978227822420801,0.994250127624228,0.827373052834327,0.827373052834327,0.0159870370907377,0.00454263353942713,0.160923131953808,0.160923131953808,8.57736629352318,0.725549825377116,0.634825730009076,0.508140014187077,0.802378347614339,0.758183340226872,0.613690680379531,0.808130018072202,0.757196532194575,0.611943987246746,0.45286533454843,0.58524619411011,0.514837624277512
FIN,2009,5338871,0.925513273249856,-5.22908975726827,0.824137568284718,193.174074820517,0.872251794492056,0.86718541376217,-3.37695650237109,0.847864994584992,86.0311607516609,0.969594492847626,1030243.25,0.982800528547707,-15.757388350669,0.919275341105414,144.041627890917,0.979663733349708,0.551262822129331,-0.462612003155919,0.857252338722356,4.95155379945937,0.918507616473699,0.903743424247096,0.84180825589449,0.879702079509319,44662.100140396,48641.6240784137,0.853543564768991,11.564,0.706237767747422,0.975485268084345,0.997807651279386,0.860448989910747,0.860448989910747,0.0177192685513428,0.00173710527122625,0.131967978610042,0.131967978610042,8.80761442388462,0.838435286649452,0.858161597388755,0.861504237794769,0.861677707884665,0.850849970672192,0.876479407964037,0.856142898809554,0.860003356200445,0.895005638826946,0.708520280690294,0.951833845524181,0.708959353999721
FRA,2009,64707035,0.859853949887793,-50.9135202857191,0.972548206042612,316.929036074955,0.789425226088832,0.834100478776655,0.169080414194662,0.852687132007165,75.7961952981943,0.911463882086521,5727716.25,0.888628850100196,-2.08093379996184,0.959723438530539,156.622791782766,0.877666637065818,0.892840724388169,-0.505227708552536,0.484320672870751,3.69275503965335,0.912568537922356,0.864527025767383,0.883007161948592,0.857592516180993,41546.4905796298,46017.7659610004,1.02214483319999,10.742,0.619878352912904,0.991070376413413,0.997667945459568,0.972125822460329,0.972125822460329,0.00640561913793833,0.00182435233409426,0.0258313036523532,0.0258313036523532,7.8473848877046,0.865912299932834,0.810870308587092,0.886990297924088,0.933787141857802,0.848871632509664,0.907500402189069,0.915153121693412,0.821550114464591,0.925606995411388,0.621651156168539,0.8686291494359,0.789097490555466
GBR,2009,62276270,0.903631297109547,-31.9729913114853,0.936638033296418,269.147824266324,0.767296562088227,0.965703854507016,-19.3518182662258,0.955061978244395,78.3503950621199,0.95222414384294,9959980.5,0.919535649371707,-12.6215174471709,0.955698233859884,167.170580534816,0.881342284168472,1,-2.56617517548561,0.962697920269336,2.46852494618355,0.934239910932022,0.896830192925916,0.945438355222367,0.857322098940501,41592.9278972389,47368.5844114534,1.30029082493221,12.398,1,0.984926059237395,0.998216862987499,0.963660801800475,0.963660801800475,0.0108022324881215,0.00148677212891581,0.0336640533216193,0.0336640533216193,7.79372340612868,0.920828589046298,0.958919884024945,0.877607842342058,0.939086667108344,0.948427120793054,0.890989424580804,0.893653012671192,0.964681076935902,0.928536003685954,0.652148811978624,0.779001491639381,0.748574851126446
GEO,2009,3814419,0.549540838756457,-9.92808917705427,0.644713853589567,100.170414505782,0.444754599202928,0.461654629643966,-7.06384324394993,0.557512524840615,17.7778012871247,0.646114216533902,23768,0.355570637388446,-1.21787214942574,0.543441600861502,46.2826546753969,0.539801713130164,NaN,NaN,NaN,NaN,NaN,0.486578823409914,0.506840657007514,0.503172223948206,9097.42124780979,14989.2581602038,4.99342827909093,11.598,NaN,0.934491059384628,0.893377618673409,0.832549801507883,0.832549801507883,0.0477999618722399,0.0882980163306252,0.156804699304232,0.156804699304232,6.31056398916872,0.490409494106628,0.500859359962113,0.490491238210507,0.666727704074112,0.564313819583951,0.581826285884154,0.665150657813275,0.579544630236286,0.577850798167982,0.360996218358743,0.160751576088374,0.14741741626106
GHA,2009,24170943,0.418369881318874,-12.4398203575269,0.62856293097109,87.3362680583991,0.345352019380551,0.440610023971135,-0.144173234512918,0.614782864004147,30.924560441016,0.492976688671236,30544,0.0840056153671807,-2.11144372499799,0.0690014475306565,10.3242859830211,0.181018649272009,NaN,NaN,NaN,NaN,NaN,0.493505118646087,0.443744736876661,0.276759518765267,3637.47621778092,5540.04562697865,4.20712642232864,6.742,NaN,0.760805096314666,0.945075496345683,0.44996308898074,0.44996308898074,0.190724934021584,0.0449837707689673,0.52286177244058,0.52286177244058,6.47137511031246,0.460674305082267,0.441921722153876,0.215712826980352,0.637199547106731,0.613736267001736,0.17202154903657,0.609554664810584,0.611702235150573,0.139381760862261,0.135288759573599,0.200384875014904,0.202260181720815
GRC,2009,11107017,0.633625767628533,0.753834561016493,0.831680846807797,246.357880962018,0.634167243450642,0.828230542351285,-5.50375669210053,0.815992035527868,71.7655462242361,0.911814183789704,976113.25,0.687137145756961,12.1756758144783,0.782915572756147,131.204615295332,0.65644896190748,0.0673227710847598,0.584525262708452,0.323717466777609,3.99628942287755,0.843017748686887,0.649019919756638,0.825407966648562,0.712579379397943,35692.1006448057,29698.0304753909,-1.83848664198169,10.236,0.122534877494225,0.973105668087169,0.993626451655807,0.964819187633333,0.964819187633333,0.019956026207313,0.00517776867412117,0.0323994670032236,0.0323994670032236,7.64386128579493,0.674991461010042,0.786697479360157,0.727760779672321,0.822294508823798,0.828767365446425,0.785568120191965,0.792694168291721,0.817451496893903,0.79584360770711,0.389022359552919,0.544564599114622,0.470320552554897
HKG,2009,6972800,0.700529121009792,3.41927155943584,0.930478512519489,237.153969600194,0.848522566861867,0.901562674431232,-5.69021924735602,0.838240746324739,74.5798146484134,0.945318462768513,1108169.25,0.837652718346993,1.15095942386067,0.876056616349759,142.039629580403,0.808083225412471,0.519610429267725,-0.245988660624402,0.527783747724177,4.16531822122417,0.942773367246522,0.70697737623936,0.852378525669667,0.894007290935711,48459.9645781681,59586.2040065092,2.06686086437437,10.744,0.306097171278507,0.983305088510008,0.992235479096483,0.972365679607808,0.972365679607808,0.0119258811859439,0.00622973925917873,0.0252985609791843,0.0252985609791843,9.11555940957562,0.647553035232418,0.856282979226336,0.825111490628586,0.879315445788701,0.820484783391564,0.868711019736551,0.828542198813231,0.819949653290672,0.877685368291926,0.363498336334159,0.316799667396329,0.261264019765077
HRV,2009,4305181,0.736867984176728,-10.3877804104519,0.820737129048096,239.57728648184,0.663596223984275,0.586032470488834,-4.42747681696959,0.683168308625651,40.7168342508009,0.872475634823704,127162.75,0.749885081057437,1.12339735250986,0.772215097564231,113.154163052603,0.682838752749028,0.177806331340551,1.25327797089634,0.443740590721677,4.86074214063802,0.711763598265184,0.717195920322869,0.508595432275513,0.708818408635425,24754.161477653,29336.0870271692,1.69824781938349,10.78,0.143779455181276,0.977321319042021,0.974510668325695,0.869641360453576,0.869641360453576,0.0165105794299653,0.0212099284700873,0.122704797298245,0.122704797298245,7.37585404012746,0.763762201563998,0.507681373960602,0.640662558079135,0.813313939504953,0.668951079076403,0.770694973165337,0.811563172966232,0.667317347937936,0.73753132188133,0.465538507241535,0.578509362096371,0.538045175536559
