country,year,population,eci_trade,exports,fitness_trade,eci_publications,fitness_publications,documents,citations,eci_patents,fitness_patents,patents,eci_services,fitness_services,service_exports,gdp_start,embodied_emissions,hum_cap,eci_similarity_trade,eci_similarity_publications,eci_similarity_patents,eci_similarity_services,entropy_trade,entropy_publications,entropy_patents,entropy_services,hhi_trade,hhi_publications,hhi_patents,hhi_services,nat_res,eci_similarity_wo_trade,eci_similarity_wo_publications,eci_similarity_wo_patents,fitness_similarity_trade,fitness_similarity_publications,fitness_similarity_patents,fitness_similarity_wo_trade,fitness_similarity_wo_publications,fitness_similarity_wo_patents,eci_innovation,eci_similarity_innovation,eci_similarity_wo_innovation
PRT,2011,10564271,0.664664779805074,0.702017465036689,0.897737218031797,0.732804433009216,0.81095741951758,0.899947976364986,868113,0.773986323121596,0.880947320175679,0.666353294335422,0.06474088511238,0.251901659158303,0.763941243805363,31670.0731408703,-8.52020173863617,7.433,0.711904649774453,0.738063684929435,0.764810586591502,0.0647163147604759,0.993875386319885,0.996997345060943,0.944440784455902,0.993875386319885,0.00435476832202713,0.00230426015294962,0.0502565956992523,0.00435476832202713,7.60542813666512,0.734428296828251,0.739418807100325,0.759610256589812,0.890560471366835,0.791129367861311,0.897737778918268,0.894095201091462,0.791528437906133,0.894055385527704,0.407173363871743,0.521591386584449,0.518140453258271
QAT,2011,1745951.25,0.489889481379728,0.975650553834529,0.373489863212166,0.651880227349176,0.631092930058457,0.746021814371486,33700.5,0.123919975437998,0.489377305227131,0.501010196890355,NaN,NaN,NaN,94391.4368735379,-8.27098312737097,9.037,0.480661773981963,0.61003658894647,0.209825788551531,NaN,0.545893901664026,0.914995883925715,0.561542021267154,0.545893901664026,0.380438093832161,0.0706606039747203,0.416567764062154,0.380438093832161,10.5767097735953,0.482013792294894,0.621295685233517,0.266485161851482,0.375037860066306,0.664944960707336,0.470585033974296,0.367216693735235,0.686555523038382,0.505618045591262,0.348697575070749,0.256175172100096,0.256957590255388
ROU,2011,20324940.25,0.692929163656844,0.613400640178423,0.836006283128085,0.715738835081692,0.727088930938024,0.8089351561357,237837.25,0.705096030323359,0.84619188676228,0.515498662571367,0.0763531807717295,0.247669019162064,0.554638124626197,21035.4797544012,-8.43475430664066,10.416,0.679174896138483,0.661481569229714,0.719615336182613,0.0553975278079666,0.98539479649345,0.975181969991987,0.966316491892936,0.98539479649345,0.0104187375587284,0.0197589062834859,0.0296526409359986,0.0104187375587284,6.70339432595414,0.762315107522095,0.67784372340675,0.719525926996486,0.809688788616437,0.738033542956413,0.86326240778679,0.818664156711702,0.746487909419857,0.860816016800915,0.481216637809168,0.44870220839935,0.478801694659284
RUS,2011,142834522.75,0.67107064263848,0.626358075069913,0.724084786247871,0.671389793082126,0.734283157564767,0.73108227192421,714292.25,0.882178936856997,0.960273560956515,0.584553525347371,0.0957756435981692,0.38218840740618,0.591711707443399,24190.2113901414,-7.84992709537885,10.0845,0.588436356278059,0.642657229483085,0.881251135671908,0.163853778545717,0.782540198500928,0.977371588288493,0.985351679425436,0.782540198500928,0.175186798940647,0.0179172045702432,0.0131549222367816,0.175186798940647,7.78994037733846,0.578988636453137,0.642448910568923,0.883405348916319,0.714225905791316,0.709300294526635,0.987797258926723,0.758647820946861,0.735387179542036,0.990409898985165,0.59303238267225,0.667197950296364,0.646459332673346
SAU,2011,27051974.25,0.593892178521188,0.78933889028412,0.498393444488076,0.663674100658318,0.765359738031637,0.716497295166861,268382,0.520491943049896,0.724769792927592,0.497083112298805,0.0488275331803986,0.26336598995378,0.609210513495859,44883.893876431,-7.86114123059331,9.143,0.485862052790611,0.657957957488639,0.551055710545546,0.0144038786200217,0.391551498963761,0.985048844808233,0.86165550431538,0.391551498963761,0.563606267322412,0.0120386655109077,0.125239641808118,0.563606267322412,9.05233362449673,0.467731101720519,0.697894700658446,0.522564053701984,0.514241241033619,0.760083956675491,0.731923764258841,0.425238350915029,0.764340015851577,0.729035480659186,0.4412002569104,0.368033757116739,0.386314268455799
SGP,2011,5021847.25,0.852917008191242,1,0.800740353056038,0.833882656099102,0.79430558614785,0.970910341934924,1235249,0.774025012475753,0.909399888751556,0.895204291579199,0.48812440359884,0.395937950347436,0.943368771317066,75262.0172313056,-8.10047218953879,11.738,0.85426228253433,0.775752269549585,0.820607377949018,0.358537118331307,0.903805854678594,0.983699338369058,0.965965383736051,0.903805854678594,0.0729138429793009,0.0129496846998612,0.0302922456061414,0.0729138429793009,9.66513859232283,0.910758649351116,0.771611737604125,0.818026095175607,0.861584100197306,0.793118092755712,0.94773712745197,0.886746552265447,0.791233658928608,0.955964205105121,0.741415406266455,0.765814218741854,0.782232875889625
SVK,2011,5388862.75,0.813953637164707,0.81839308549601,0.816499532222478,0.594213520226404,0.735820437472107,0.847947856365208,154123,0.702075690690137,0.844476658442693,0.636495998908306,0.0846026612475224,0.0417833921922881,0.693437961169872,25299.3561044293,-7.9264849050262,11.938,0.80437936348614,0.664757375811633,0.717262452758873,0.0762014995407448,0.950673528301483,0.986942673416369,0.978086554082387,0.950673528301483,0.0366363334716001,0.0103400819492288,0.0194455168316717,0.0366363334716001,8.19393206672008,0.755364809143931,0.646350719836939,0.736101625689819,0.8292437698379,0.751894461277734,0.870826646754402,0.817143276198105,0.742652091286985,0.871882424787359,0.675544785135867,0.858290693843559,0.791175212039965
SVN,2011,2040602.75,0.864482180347126,0.827367072319238,0.862313570456492,0.718958454995477,0.776241797022736,0.942396400048057,238785.5,0.836641269161376,0.878438515303158,0.805942608523547,0.223611828353506,0.386106057394607,0.773821784140699,34011.5938624975,-8.07282389921287,11.4875,0.827098906423899,0.693147384247305,0.755354324353458,0.192463952378467,0.979118362876239,0.99484871956823,0.876323138737431,0.979118362876239,0.0152329002582826,0.00399410388983548,0.1133090656339,0.0152329002582826,8.28679423453221,0.806549782558098,0.694798239900167,0.776725277362575,0.86642138277085,0.776751374135004,0.886826162989207,0.857172615277242,0.777205517345426,0.898932580854305,0.691109104633839,0.914618448397208,0.889272100254831
SWE,2011,9336372.75,0.933491174161937,0.863380451344097,0.879576514299156,0.88257266699096,0.900212421075784,0.97169310999755,2196983.75,0.99003050810906,0.979338357604924,0.983973540271701,0.772228820441617,0.855030590951828,0.916071365588636,47548.7681906967,-8.5881571818451,11.5815,0.877094350115799,0.861029859836981,0.90469260914697,0.953526985088809,0.98906709017487,0.995031861723818,0.965705284160912,0.98906709017487,0.00779625050125561,0.00399121905098403,0.0306818510609223,0.00779625050125561,8.80834728022935,0.881151640674312,0.92615131093327,0.92401913273284,0.854965767138101,0.865901424433729,1.00374679354945,0.876238571672425,0.926272032578743,1.01206764855152,0.793948161360946,0.921685918338501,0.877812840833406
THA,2011,67027806.25,0.672594411725992,0.63430987871684,0.875960757042698,0.594327953547029,0.752036491227179,0.67391786489573,415059.5,0.672812449871837,0.831944658415085,0.414897394310005,0.199997446808295,0.478487039032808,0.411780563482371,13982.1456055273,-8.27417600769173,9.454,0.591951740715583,0.575883558350348,0.634503521482501,0.0841231912222389,0.98537004408814,0.984691115960966,0.939943968774055,0.98537004408814,0.0104703077755232,0.0123171590960775,0.0537836211765775,0.0104703077755232,6.91972900172317,0.67674953699409,0.590848821040175,0.65719264620689,0.854809598782245,0.728068690112769,0.810049670356984,0.901669932111818,0.736534163332327,0.813404571963155,0.384840466689474,0.284091106923386,0.297895934866547
TTO,2011,1324923.5,0.477757851617081,0.802814534237509,0.472051568520558,0.434285633749528,0.492122578999023,0.632233451493353,12884.5,0.246826911735673,0.488408447827365,0.520549747129578,NaN,NaN,NaN,28785.6434849667,-7.31208545039946,10.95,0.504730208035713,0.334203073491032,0.319400975967436,NaN,0.771167861632167,0.823721279806598,0.531679370189449,0.771167861632167,0.178987745544225,0.149717156147907,0.46185353961821,0.178987745544225,9.03819035181109,0.491338468677748,0.338175760931396,0.297400734756199,0.505334079379119,0.477320735602879,0.482028137012559,0.530323458544275,0.478038552589323,0.444768386561197,0.301597134768028,0.302108733836339,0.301868926754936
TUN,2011,10579308.25,0.556261620167872,0.565625637482479,0.797764480605624,0.64805726436884,0.751622229988118,0.780246375855971,154833.25,0.385018884630152,0.671590051976168,0.426255154689254,0.132179824036858,0.520880293471865,0.373703841643415,10539.1752903831,-8.42801402418023,7.5955,0.497956981094151,0.64090263928465,0.424456090461711,0.103241319506878,0.969276232382465,0.983590080181722,0.837087525918453,0.969276232382465,0.0221641537325315,0.0130852490925079,0.147647663530252,0.0221641537325315,6.33680469470359,0.504354030361606,0.642868502532684,0.404341427069341,0.784548265724822,0.748817313661485,0.614643909401302,0.785473983742947,0.74923015378225,0.613978471522543,0.30759415814721,0.384178354531688,0.384619906539143
TUR,2011,71877566,0.62445329973584,0.566431159988699,0.872485046941802,0.757140303499946,0.796591359856996,0.779920346111747,1088127.75,0.928185463076154,0.922413297726048,0.548863787839031,0.0229542544309635,0.125986560380782,0.582483753971834,20156.1370130429,-8.29964339670268,8.1265,0.687536743037187,0.670966098036584,0.865502895598494,0.0259463989974592,0.990855568703466,0.987767580569296,0.94486325478927,0.990855568703466,0.00650812622868988,0.00992827233549936,0.0501408517542473,0.00650812622868988,6.62559976879738,0.735459603865918,0.677346814477345,0.85554351528305,0.883893176911743,0.767688837049159,0.964485605564413,0.916120561325799,0.767004662086645,0.96715458978796,0.379876600343698,0.393238073492253,0.409044914581211
TZA,2011,43736956.5,0.353714115400954,0.194861250198475,0.747040142965853,0.443686799047257,0.655744508032687,0.455412775358588,48773.25,0.0115426014392208,0.0145213693046762,0.163353613938178,NaN,NaN,NaN,1986.94272479403,-8.89447384722293,6.4745,0.462879704444341,0.501695405846524,0.130220365832037,NaN,0.904779613157303,0.930650527282609,0.563283217955576,0.904779613157303,0.0728513364884528,0.0562729673961154,0.372831622359238,0.0728513364884528,4.39835478547077,0.454484389206898,0.500862755336537,0.152559821527048,0.735501108226089,0.666917957346968,0.291080907102136,0.723914195164128,0.662676743782376,0.300005577044089,0.263520713631944,0.37674951260169,0.400706792642734
UKR,2011,45972086.75,0.679422274604651,0.532067785507072,0.80919664801512,0.652871625361315,0.667272184567084,0.683180276914733,144563.25,0.743811763554781,0.878250671701642,0.500323000682348,NaN,NaN,NaN,12184.8473205657,-7.69891238452403,10.3365,0.694150680660169,0.642449250149904,0.802510915241924,NaN,0.971011136263896,0.956016568288423,0.98872392229283,0.971011136263896,0.0210634671217392,0.0351927667901655,0.0100036649013769,0.0210634671217392,6.86449572637224,0.679373791122465,0.624718936002016,0.773486374634708,0.794701950687236,0.691931985026121,0.930949985552199,0.796287554245048,0.696850031838404,0.907531561627398,0.537330118251174,0.658807518037592,0.575083998703075
URY,2011,3354524,0.590203358633084,0.590178512251064,0.746565186758196,0.557090965891958,0.712685679916995,0.715232713426032,54314.5,0.349345979307532,0.595445679150757,0.538637771256309,NaN,NaN,NaN,18685.06834696,-8.65386505079553,8.6035,0.596743625970503,0.496687916040529,0.303842073420485,NaN,0.960855459322073,0.974926764801274,0.591626807196828,0.960855459322073,0.0284535566363104,0.0199896976532658,0.386038708740241,0.0284535566363104,7.37239872158235,0.559138160111622,0.499598765772911,0.264391274011788,0.761883355267596,0.666342222447789,0.543259415719153,0.744753137975662,0.666882966133686,0.542406022398982,0.384279695695312,0.406978075152749,0.325324146858102
USA,2011,307944029.75,0.869673865288228,0.670820102436818,0.980220734334683,1,1,0.919039780692035,26152189.25,0.841566843874103,0.9526957870195,0.916992660820937,0.949138580873894,0.866165225411688,0.90820613084789,54436.4422132661,-7.93420001719163,12.15,0.889208563832356,0.945779720167238,0.786389571315034,0.94213422815156,0.995244436738075,0.998551259331809,0.962724458281669,0.995244436738075,0.00337095418609816,0.00113731124795881,0.0332249923736375,0.00337095418609816,7.12836807174324,0.887757856319854,0.936176595381865,0.813720232655648,0.937603453000879,0.9439708536587,0.945434365642348,0.939734438902799,0.927485441658054,0.948542921149346,0.684369362374055,0.762940621623494,0.76442562898264
VNM,2011,87543678.25,0.486183673290178,0.477731175026398,0.831605569219093,0.52138931089923,0.707428901593756,0.492797260452313,88489,0.482605946457721,0.706298911034388,0.227024304857544,0.0860495549850718,0.473992329727301,0.11917876735514,4974.94195506272,-7.97466264219015,7.496,0.558908424999075,0.533902624922373,0.516048976147841,0.141085625912335,0.967763198009707,0.986521086874197,0.942366543663703,0.967763198009707,0.0236726886958489,0.0106180867504616,0.0508821448335939,0.0236726886958489,5.96917008812956,0.561312384712907,0.521275225554716,0.481056656452685,0.817389026379606,0.704253088578421,0.691304240876889,0.809485831175664,0.689441854474906,0.670567503326138,0.279452220494036,0.333475031641691,0.333517490576705
ZAF,2011,50869302.75,0.604843110613081,0.57593211206586,0.850964103531011,0.737527417587614,0.817342617273961,0.719240660477735,531953.5,0.898313326539658,0.953938554343562,0.614446692521377,0.318233308450576,0.731515989881353,0.508757813337306,13669.5426031182,-7.63840544605201,9.1525,0.562625857252817,0.825209652609155,0.895207863522027,0.3237820353212,0.965208257115143,0.996795995500635,0.99993600636389,0.965208257115143,0.0251942054062089,0.00253271911819092,4.64187984801524e-05,0.0251942054062089,7.1765280021147,0.568014696060115,0.826021476500712,0.892954282374511,0.795127216983034,0.846219477033213,0.981013699778909,0.79612145615158,0.846732699993278,0.983593208843447,0.401009263885024,0.400017458755999,0.507735889831991
ARE,2015,9204146,0.619363771233076,0.895118569252349,0.643654433962915,0.765359317783761,0.775236887545607,0.743250460595012,134860,0.693572798037334,0.927984504299315,0.599488102256438,NaN,NaN,NaN,61257.2676823157,-7.81445361361963,10.113,0.52169671117051,0.719847799549556,0.707979618462101,NaN,0.801213153793382,0.993190143315389,0.97026631207884,0.801213153793382,0.159690561123105,0.00475802873823405,0.0252293803001092,0.159690561123105,9.93272265644575,0.554122756467797,0.71199423514541,0.693058396755828,0.601081537023898,0.769323721555404,0.94758714199351,0.619746688790504,0.773973663871025,0.951290915854577,0.348236387183251,0.250142323361655,0.273589694097608
ARG,2015,42434418,0.626401860745366,0.526888618999812,0.745745770611546,0.706266435071518,0.803744072119072,0.707970257916314,394507.75,0.680804912579029,0.925616047731314,0.463764855673241,0.400432037271961,0.864885192372645,0.572425193750892,24006.7474086078,-8.56506505053108,9.679,0.663088741587938,0.739075830157786,0.696891114684109,0.148990543461478,0.95576114931588,0.995780158772253,0.941357252876195,0.95576114931588,0.0322528028696632,0.00297229080480973,0.0504515348058614,0.0322528028696632,7.11014718008092,0.6507918866061,0.739407938397648,0.698464556155889,0.73169356066062,0.801887995851538,0.951107790764367,0.750241722993436,0.808166891299593,0.954838106709245,0.40197748647927,0.361807352344959,0.374467890025609
ARM,2015,2904948.5,0.665822098207568,0.385306124283028,0.629760532314372,0.529911651176862,0.579495858268869,0.661252939201022,33653,0.520417272405843,0.861722835116021,0.557990377930387,NaN,NaN,NaN,10857.5256823489,-8.53495125455231,10.725,0.584337835938515,0.567341109523444,0.501160876931007,NaN,0.914835136530334,0.904338162376892,0.857109891065247,0.914835136530334,0.0627860581012677,0.0705222379404911,0.123968466837009,0.0627860581012677,6.22929683645439,0.58817935409743,0.560813565948322,0.533550849736609,0.645340915239718,0.60049999766918,0.783920541099849,0.671702830002313,0.593735203456191,0.811138303253519,0.392854120275625,0.365953224872396,0.370313162820235
AUS,2015,23288318.75,0.541980407778529,0.77517364177275,0.68998039007338,0.960058373995452,0.952805022424957,0.965489186342152,3987712.75,0.947370790533415,0.984241653228332,0.847689709487323,0.537030065043823,0.630978262026103,0.950952606620378,46974.4306207034,-7.91928330060947,13.043,0.659089143235909,0.95084942398691,0.897173517519213,0.557625226166913,0.877808631978733,1,0.990310068776615,0.877808631978733,0.0931467882011352,0,0.00822707222950863,0.0931467882011352,9.10701741332215,0.683329987022229,0.970933482621307,0.911172602195803,0.705083898773483,0.951006343096159,1.11981340830554,0.689039633327783,0.976048216855106,1.13094160945973,0.428535612754143,0.626466970289119,0.724443186846837
AUT,2015,8524717.25,0.895658702301643,0.854186335971102,0.920877858775345,0.848428330562865,0.869982050663446,0.937033739211124,1119260.75,0.970760994258512,0.994174516605642,0.928755970801067,0.454322634604199,0.885032893917667,0.865421368614119,53025.489341993,-8.48601138406262,11.371,0.924892736109955,0.867046135405615,0.942569443514132,0.472630828603024,1,0.99886989747482,0.999911439971958,1,0,0.000774711114251915,7.77530538398041e-05,0,8.79456737127231,0.858023581264946,0.857447635081441,0.91978273315993,0.922801294597558,0.874539506971699,1.15179797648412,0.898714511849171,0.878122001085516,1.12947647002034,0.646819708994389,0.62021646201851,0.637784078177787
AZE,2015,9474251.25,0.425116981660415,0.571783746494176,0.316937001688582,0.487110367086565,0.541214281159216,0.500365493942781,18452.5,0.479467545434301,0.862452958843209,0.358442158804781,NaN,NaN,NaN,14599.9295491999,-8.19401180280739,10.703,0.384996829125351,0.543856203218642,0.478346146913732,NaN,0.227947257944988,0.921682332292695,0.913320188660491,0.227947257944988,0.741064798874963,0.0565180391086847,0.0731076410827495,0.741064798874963,7.71890186810878,0.405301077846296,0.544995710812678,0.450143877373591,0.406602497555839,0.567540845212458,0.760615058849374,0.394530206767694,0.569036161981526,0.746032318360258,0.21952960752484,0.147613979554885,0.130763159362784
BEL,2015,11187398,0.806076965021476,0.945861726089369,0.916181508130376,0.876439320373355,0.888303710297794,0.941069679891543,1704817.75,0.87367410146047,0.980274452302294,0.908348364509605,0.618836892894903,0.626054217790574,0.885495172136454,48655.1323828676,-8.0169745311969,11.103,0.855727035487717,0.891181870497975,0.871325311714366,0.473709980642912,0.982269120358964,0.998196215390078,0.981226002677944,0.982269120358964,0.0127671076127257,0.00128198378695742,0.015871550534594,0.0127671076127257,9.41404371815178,0.842473022657825,0.881754138611367,0.890394856640905,0.900958576530385,0.896625902593066,1.0943877586947,0.903319706790512,0.900914150107382,1.10279944096771,0.558189704272054,0.65657935793369,0.59861524061538
BGD,2015,153635204.5,0.416943407789253,0.248956830024428,0.604323585252664,0.500103109717903,0.70880717126457,0.443309059752507,95488.5,0.321329562890304,0.828756036386965,0.0992088057295711,NaN,NaN,NaN,3439.14059371237,-8.71642185576007,5.505,0.472273998061242,0.550265596375694,0.358885173790159,NaN,0.896856045149081,0.985641863877812,0.808156782775839,0.896856045149081,0.0764308246465121,0.0101995700079773,0.167166888821818,0.0764308246465121,2.59079843712564,0.495575644407898,0.551393171403092,0.331937777639051,0.657846201162799,0.703659519114514,0.604606019578602,0.671005987404934,0.704092977352866,0.595031205026594,0.155566328165865,0.147799401302478,0.170360761440898
BGR,2015,7243233,0.697658834130169,0.644275118396165,0.829855725204826,0.610458009273169,0.755402250992781,0.759414661108785,109609.5,0.711952617724146,0.93308470530325,0.591403643980701,0.19975049217806,0.455832087959064,0.503515785145696,19253.4302943585,-8.14304600673296,10.97,0.757107989441427,0.65793617171437,0.680200370918079,0.195155427920128,0.979588224926446,0.991852439818142,0.981296593801377,0.979588224926446,0.0148984382706568,0.00569542767805453,0.0158355154141336,0.0148984382706568,7.7213925106167,0.786092681266565,0.658200106484531,0.677021001577163,0.804053872939784,0.769601568377794,0.951728185359667,0.819762141268806,0.769246839230219,0.94616308979748,0.423588843982525,0.487467225664647,0.536991480549094
BHR,2015,1330724.25,0.628790871650133,0.801014210707976,0.56299919896205,0.488657586021303,0.50475798009848,0.612683414219026,12914.25,0.379237781666727,0.837719609139113,0.541410122675431,NaN,NaN,NaN,47069.6751619564,-8.38189808762174,9.145,0.533219164197753,0.504477857143749,0.349708099819657,NaN,0.855681598652527,0.776091732699531,0.740437501774195,0.855681598652527,0.112777377835145,0.180278168874193,0.230016500748766,0.112777377835145,9.25892340944808,0.562307326708577,0.505864532325275,0.329245640750002,0.553735265995522,0.562912764697323,0.610047078609011,0.551905996571412,0.564504824815414,0.587349702155182,0.332648813286344,0.28515566107431,0.298124665725269
BLR,2015,9449909.5,0.765642596651005,0.637959874715573,0.742005597225494,0.578965961860506,0.645742034176581,0.632906006616532,41758.5,0.598149181403241,0.913074019322378,0.481980632637154,NaN,NaN,NaN,18724.7442048343,-7.91203652779727,10.977,0.757706738354342,0.591533093193351,0.617377078290303,NaN,0.871166805142049,0.957007595495714,0.973852501749765,0.871166805142049,0.102119533089326,0.0307659982465806,0.0218799578471082,0.102119533089326,7.73482210897139,0.747235754645208,0.540407943899259,0.618202776871637,0.789169568778029,0.644618603748462,0.898236742432245,0.769663505397893,0.577448398243075,0.897162792852302,0.492670130946209,0.537783039369215,0.482839868124217
BOL,2015,10624075.25,0.487667480940002,0.473262507226467,0.596945352088104,0.42836440611261,0.587806757072397,0.412309151860447,15122.75,0.243395823030432,0.525614710667048,0.237861793998055,NaN,NaN,NaN,7560.23182824059,-8.40872722887029,8.817,0.476086720647539,0.433459067606697,0.274989767800284,NaN,0.745912708616908,0.944493914594709,0.695741969245268,0.745912708616908,0.209708030077604,0.0399786277797477,0.269370837197753,0.209708030077604,6.97612859491454,0.435706139987718,0.435341258123096,0.258511925724104,0.630467719975199,0.599676039075525,0.48699214707268,0.601903748423278,0.600925050867501,0.460773708000202,0.187346002936924,0.12964771115168,0.111006350164561
BRA,2015,201889674.75,0.646905059057745,0.474819835707619,0.774948352240615,0.77520641393114,0.829269724679308,0.715812305552765,1377684,0.894109666135489,0.9833330788205,0.522768684294335,0.255562945153369,0.762314747097175,0.54926078868651,15524.4259954617,-8.62079561713605,7.105,0.655753102236774,0.711434363628925,0.902002699518215,0.191175625993272,0.955464787115567,0.996918977705121,0.992192533672665,0.955464787115567,0.0325397744601787,0.00217821899886778,0.00663367309458015,0.0325397744601787,6.71634379243061,0.600410888909258,0.715032752664309,0.928364229568565,0.721694498782922,0.799583208925032,1.11599275983271,0.737896784095914,0.806362503435956,1.12696437142718,0.475340511733382,0.658387942726925,0.685813120628258
BWA,2015,2077859.25,0.549558917891083,0.622733660794404,0.547655142462515,0.378861121244217,0.534498562127061,0.545036386981511,12895.5,0.0473980619238523,0.983434905942493,0.397340571694267,NaN,NaN,NaN,15175.5297896437,-7.74158693723233,9.24,0.472912382258205,0.369405738738497,0.373955510800358,NaN,0.355682817757388,0.923837228228919,0.484696264113161,0.355682817757388,0.603001351333101,0.0554387048928266,0.4693316228265,0.603001351333101,8.04998758271629,0.409065607709869,0.365693460238923,0.359963368367367,0.579508691904635,0.518547171284337,0.579176829797413,0.507610311199286,0.512123121470478,0.534723947149757,0.301423005511634,0.282845381826292,0.295019330533808
CAN,2015,35234379.75,0.721544426974231,0.798071151155567,0.800424037130214,0.954045769175135,0.950734719910549,0.93978635500736,4667626.5,0.913599279236195,0.984173276188374,0.868922974159397,0.604843701997051,0.735899738726059,0.874151169740555,46979.5064746013,-7.93113389470252,12.794,0.872902178267473,0.97433065929288,0.913556043248637,0.605829391149778,0.950229665477571,0.999261573711355,0.973610132861176,0.950229665477571,0.0369757012318704,0.000520707548587997,0.0224652949793612,0.0369757012318704,8.89360927956659,0.870769769595701,0.95202902435526,0.926860302312213,0.809593253784269,0.978378968541526,1.11613546248719,0.810595215016581,0.944855012090037,1.1271519948678,0.44825837794383,0.661638021344229,0.688560209214811
CHE,2015,8139313,0.979535810498447,0.953450755544296,0.835947989925575,0.845643732010555,0.871519425142857,1,2650141,0.953670464112491,0.991163523153881,1,0.777735977175885,0.773742316923173,1,67256.5140714944,-8.41471373064537,12.683,0.966205877114829,0.884505321123566,0.900020046517089,0.661218710616526,0.896943593731107,0.996813210016888,0.97614700041125,0.896943593731107,0.0793895032141551,0.00226319918511062,0.0203165043709938,0.0793895032141551,9.73608217700468,0.943316774871666,0.90422503616284,0.906396083074528,0.903935856892155,0.884078665517839,1.14333625193827,0.858694142165352,0.912352756932323,1.1240833031289,0.683026682730848,0.779644071240439,0.707370507834419
CHL,2015,17675048.75,0.568540266308703,0.651750399048906,0.669974070096456,0.771829375014837,0.803083506003254,0.768434331161714,350406,0.823953988197597,0.950166977590307,0.606485231031184,0.297441356614203,0.767861567394884,0.613789087692039,23980.1837094756,-8.45811528232319,10.646,0.565334088783733,0.721491601506672,0.763955520442963,0.125452779656636,0.845857733460085,0.996160734579514,0.964612901466808,0.845857733460085,0.120086958954085,0.00268507855866461,0.0302766073435643,0.120086958954085,8.23357490414247,0.603153930224146,0.724837968815864,0.778094012008446,0.704371524719471,0.804598717941372,1.01356245364471,0.693917245818515,0.803439092912134,1.01979089426805,0.353503251213825,0.368400054530657,0.451187259692685
CHN,2015,1367287500,0.77678865096928,0.524888543280878,1,0.654197613264259,0.790530713676094,0.725875726160167,7086817.5,0.953052464572502,0.969982559419755,0.626535862591103,0.45906542419605,0.617826166519818,0.460012462883524,11484.1053426235,-7.50772791983267,8.228,0.770458163917585,0.657144574346313,0.832481279429968,0.259400466214801,0.98692048982182,0.989365867352831,0.897954824374241,0.98692048982182,0.00947693233830619,0.00747760102621034,0.0891639923077631,0.00947693233830619,5.7370470379176,0.781224420484778,0.656871643122426,0.86579535830952,0.905563129077393,0.773000672067298,1.06773707850061,0.910721609031392,0.771484767417764,1.06587372201355,0.37725287889313,0.390920818491806,0.282540344465263
CMR,2015,22385699,0.424102884201852,0.26456277066436,0.512978153032535,0.446927466352519,0.676251589013002,0.498176130449091,32274.75,0.361647514416153,0.983475340980665,0.212471626127167,NaN,NaN,NaN,3428.76489079587,-8.99966071947281,7.136,0.443491755522233,0.509638478515403,0.433147724633262,NaN,0.795270160393981,0.975042313401777,0.703920303621942,0.795270160393981,0.163953722525616,0.0178338379912369,0.254187043355261,0.163953722525616,5.33957780004213,0.453890213170797,0.511020393497062,0.405219912615565,0.55654520417293,0.677745505789836,0.590104654070094,0.559652222998833,0.678410855520451,0.616780201355054,0.226114355395878,0.184333558126162,0.193136576236343
COL,2015,46764896.5,0.628355722439053,0.477240611937003,0.632070339581721,0.665632861354399,0.775022961171383,0.648499954676524,194880.5,0.743122235058634,0.940692087929367,0.454192044509835,0.153699079025316,0.647412970589527,0.470292002142958,13547.7753258454,-8.76242874764997,8.023,0.565605022898333,0.655530877157181,0.802526226457602,0.10641553961771,0.759722794254299,0.996410695196926,0.984014516116424,0.759722794254299,0.195769464627927,0.0024990574986036,0.0134220607277991,0.195769464627927,6.91609045666961,0.519478771702144,0.655995184519513,0.793126813368287,0.654325647537394,0.762068734091328,1.01118594709589,0.680681408191694,0.762073324668969,1.01738599618075,0.348165466140719,0.283409555897058,0.291032023133926
CRI,2015,4768327.25,0.650570379492983,0.603032351667479,0.65922906944157,0.473595699948984,0.672153241052131,0.597104432286229,29567,0.515179989570406,0.867684328372458,0.503683741328775,0.325707826235102,0.642728118525219,0.553778389085582,18509.5829856116,-8.80080494690907,8.689,0.565197082584039,0.505492802208015,0.426055558864364,0.108735534341562,0.899011065473937,0.969026182076067,0.907390871399185,0.899011065473937,0.0770460071448442,0.0221100535568075,0.0787649739011173,0.0770460071448442,7.09852914331502,0.57184442740263,0.506683784298683,0.40975269890125,0.690375641920398,0.674674150969725,0.71924922186367,0.692193713471,0.675509701791619,0.718834188877556,0.360264224772987,0.259480254620372,0.30252706197648
CYP,2015,1148049,0.726893286127921,0.664825375650598,0.734465697446659,0.781579396474527,0.781177644916563,0.874662675527369,90834.75,0.509880099752859,0.893755574494526,0.654658161328078,0.630359633521391,0.60950119151176,0.740294723655544,34213.9200279421,-8.47317916465513,12.071,0.730049544252206,0.746175559395766,0.47864361195908,0.60278214186176,0.906968664869653,0.993610398920366,0.915669214428699,0.906968664869653,0.0716732776636465,0.00445654908617214,0.072379559090549,0.0716732776636465,7.75549803869029,0.675516718628263,0.746086120369662,0.449743427902895,0.757587764832481,0.789192848429418,0.744509808342588,0.757195676760141,0.788958523879788,0.739540486003832,0.424053234690187,0.336654800918804,0.307187624553321
