period;cluster_name_1;cluster_name_2;proximity;year
3;Batch/High-Level Tools;Dynamic General Purpose;0.017391304347826087;2022
3;Batch/High-Level Tools;Dynamic OOP Scripting;0.061224489795918366;2022
3;Batch/High-Level Tools;Enterprise OOP;0.2682926829268293;2022
3;Batch/High-Level Tools;Event Scripting;0.5416666666666666;2022
3;Batch/High-Level Tools;Functional JVM;0.65625;2022
3;Batch/High-Level Tools;Functional Lisp;0.72;2022
3;Batch/High-Level Tools;Game Scripting;0.7916666666666666;2022
3;Batch/High-Level Tools;Graphics/Hardware Languages;0.39473684210526316;2022
3;Batch/High-Level Tools;HTML-Centric Templating;0.03389830508474576;2022
3;Batch/High-Level Tools;Installer & Scripting Utilities;0.8;2022
3;Batch/High-Level Tools;Interactive Tools;0.46875;2022
3;Batch/High-Level Tools;JavaScript-Based Templating;0.14516129032258066;2022
3;Batch/High-Level Tools;Logic Programming;0.625;2022
3;Batch/High-Level Tools;Low-Level C-Based;0.25;2022
3;Batch/High-Level Tools;Low-Level Hardware;0.4883720930232558;2022
3;Batch/High-Level Tools;Low-Level Languages;0.75;2022
3;Batch/High-Level Tools;Low-Level Utilities;0.5675675675675675;2022
3;Batch/High-Level Tools;Modern Contract/Typed;0.09615384615384616;2022
3;Batch/High-Level Tools;OOP System Programming;0.29411764705882354;2022
3;Batch/High-Level Tools;Pascal-Based Systems;0.8;2022
3;Batch/High-Level Tools;Popular JVM OOP;0.09375;2022
3;Batch/High-Level Tools;Pure Functional;0.7407407407407407;2022
3;Batch/High-Level Tools;Scientific Tools;0.24324324324324326;2022
3;Batch/High-Level Tools;Shell Scripting;0.10576923076923077;2022
3;Batch/High-Level Tools;Specialized Tools;0.5;2022
3;Batch/High-Level Tools;Strongly Typed Systems;0.4;2022
3;Batch/High-Level Tools;Text Parsing DSLs;0.7241379310344828;2022
3;Batch/High-Level Tools;Typed Scripting;0.4375;2022
3;Batch/High-Level Tools;Unix Build Tools;0.36538461538461536;2022
3;Batch/High-Level Tools;Unix-Like Scripting;0.75;2022
3;Batch/High-Level Tools;Web Markup/Styling;0.01694915254237288;2022
3;Concurrency-Oriented;Batch/High-Level Tools;0.5833333333333334;2022
3;Concurrency-Oriented;Concurrency-Oriented;1.0;2022
3;Concurrency-Oriented;Cross-Platform Build Systems;0.21428571428571427;2022
3;Concurrency-Oriented;Data/Document DSLs;0.37142857142857144;2022
3;Concurrency-Oriented;Database Scripting;0.23255813953488372;2022
3;Concurrency-Oriented;Debugging/Testing Tools;0.6190476190476191;2022
3;Concurrency-Oriented;Desktop Automation;0.5357142857142857;2022
3;Concurrency-Oriented;Dynamic General Purpose;0.034782608695652174;2022
3;Concurrency-Oriented;Dynamic OOP Scripting;0.16326530612244897;2022
3;Concurrency-Oriented;Enterprise OOP;0.24390243902439024;2022
3;Concurrency-Oriented;Event Scripting;0.5238095238095238;2022
3;Concurrency-Oriented;Functional JVM;0.53125;2022
3;Concurrency-Oriented;Functional Lisp;0.52;2022
3;Concurrency-Oriented;Game Scripting;0.6363636363636364;2022
3;Concurrency-Oriented;Graphics/Hardware Languages;0.3684210526315789;2022
3;Concurrency-Oriented;HTML-Centric Templating;0.06779661016949153;2022
3;Concurrency-Oriented;Installer & Scripting Utilities;0.6;2022
3;Concurrency-Oriented;Interactive Tools;0.375;2022
3;Concurrency-Oriented;JavaScript-Based Templating;0.12903225806451613;2022
3;Concurrency-Oriented;Logic Programming;0.8095238095238095;2022
3;Concurrency-Oriented;Low-Level C-Based;0.16666666666666666;2022
3;Concurrency-Oriented;Low-Level Hardware;0.37209302325581395;2022
3;Concurrency-Oriented;Low-Level Languages;0.6666666666666666;2022
3;Concurrency-Oriented;Low-Level Utilities;0.3783783783783784;2022
3;Concurrency-Oriented;Modern Contract/Typed;0.09615384615384616;2022
3;Concurrency-Oriented;OOP System Programming;0.2647058823529412;2022
3;Concurrency-Oriented;Pascal-Based Systems;0.6;2022
3;Concurrency-Oriented;Popular JVM OOP;0.109375;2022
3;Concurrency-Oriented;Pure Functional;0.5925925925925926;2022
3;Concurrency-Oriented;Scientific Tools;0.24324324324324326;2022
3;Concurrency-Oriented;Shell Scripting;0.08653846153846154;2022
3;Concurrency-Oriented;Specialized Tools;0.4411764705882353;2022
3;Concurrency-Oriented;Strongly Typed Systems;0.3111111111111111;2022
3;Concurrency-Oriented;Text Parsing DSLs;0.4827586206896552;2022
3;Concurrency-Oriented;Typed Scripting;0.40625;2022
3;Concurrency-Oriented;Unix Build Tools;0.2692307692307692;2022
3;Concurrency-Oriented;Unix-Like Scripting;0.5714285714285714;2022
3;Concurrency-Oriented;Web Markup/Styling;0.0423728813559322;2022
3;Cross-Platform Build Systems;Batch/High-Level Tools;0.25;2022
3;Cross-Platform Build Systems;Concurrency-Oriented;0.21428571428571427;2022
3;Cross-Platform Build Systems;Cross-Platform Build Systems;1.0;2022
3;Cross-Platform Build Systems;Data/Document DSLs;0.39285714285714285;2022
3;Cross-Platform Build Systems;Database Scripting;0.5178571428571429;2022
3;Cross-Platform Build Systems;Debugging/Testing Tools;0.26785714285714285;2022
3;Cross-Platform Build Systems;Desktop Automation;0.3392857142857143;2022
3;Cross-Platform Build Systems;Dynamic General Purpose;0.2608695652173913;2022
3;Cross-Platform Build Systems;Dynamic OOP Scripting;0.375;2022
3;Cross-Platform Build Systems;Enterprise OOP;0.44642857142857145;2022
3;Cross-Platform Build Systems;Event Scripting;0.125;2022
3;Cross-Platform Build Systems;Functional JVM;0.39285714285714285;2022
3;Cross-Platform Build Systems;Functional Lisp;0.3392857142857143;2022
3;Cross-Platform Build Systems;Game Scripting;0.2857142857142857;2022
3;Cross-Platform Build Systems;Graphics/Hardware Languages;0.375;2022
3;Cross-Platform Build Systems;HTML-Centric Templating;0.4745762711864407;2022
3;Cross-Platform Build Systems;Installer & Scripting Utilities;0.2857142857142857;2022
3;Cross-Platform Build Systems;Interactive Tools;0.26785714285714285;2022
3;Cross-Platform Build Systems;JavaScript-Based Templating;0.5483870967741935;2022
3;Cross-Platform Build Systems;Logic Programming;0.21428571428571427;2022
3;Cross-Platform Build Systems;Low-Level C-Based;0.5178571428571429;2022
3;Cross-Platform Build Systems;Low-Level Hardware;0.5;2022
3;Cross-Platform Build Systems;Low-Level Languages;0.25;2022
3;Cross-Platform Build Systems;Low-Level Utilities;0.48214285714285715;2022
3;Cross-Platform Build Systems;Modern Contract/Typed;0.5;2022
3;Cross-Platform Build Systems;OOP System Programming;0.3392857142857143;2022
3;Cross-Platform Build Systems;Pascal-Based Systems;0.2857142857142857;2022
3;Cross-Platform Build Systems;Popular JVM OOP;0.296875;2022
3;Cross-Platform Build Systems;Pure Functional;0.3392857142857143;2022
3;Cross-Platform Build Systems;Scientific Tools;0.44642857142857145;2022
3;Cross-Platform Build Systems;Shell Scripting;0.34615384615384615;2022
3;Cross-Platform Build Systems;Specialized Tools;0.35714285714285715;2022
3;Cross-Platform Build Systems;Strongly Typed Systems;0.6071428571428571;2022
3;Cross-Platform Build Systems;Text Parsing DSLs;0.39285714285714285;2022
3;Cross-Platform Build Systems;Typed Scripting;0.26785714285714285;2022
3;Cross-Platform Build Systems;Unix Build Tools;0.5892857142857143;2022
3;Cross-Platform Build Systems;Unix-Like Scripting;0.375;2022
3;Cross-Platform Build Systems;Web Markup/Styling;0.22033898305084745;2022
3;Data/Document DSLs;Batch/High-Level Tools;0.42857142857142855;2022
3;Data/Document DSLs;Concurrency-Oriented;0.37142857142857144;2022
3;Data/Document DSLs;Cross-Platform Build Systems;0.39285714285714285;2022
3;Data/Document DSLs;Data/Document DSLs;1.0;2022
3;Data/Document DSLs;Database Scripting;0.4418604651162791;2022
3;Data/Document DSLs;Debugging/Testing Tools;0.37142857142857144;2022
3;Data/Document DSLs;Desktop Automation;0.5142857142857142;2022
3;Data/Document DSLs;Dynamic General Purpose;0.10434782608695652;2022
3;Data/Document DSLs;Dynamic OOP Scripting;0.16326530612244897;2022
3;Data/Document DSLs;Enterprise OOP;0.5365853658536586;2022
3;Data/Document DSLs;Event Scripting;0.2571428571428571;2022
3;Data/Document DSLs;Functional JVM;0.6571428571428571;2022
3;Data/Document DSLs;Functional Lisp;0.5428571428571428;2022
3;Data/Document DSLs;Game Scripting;0.37142857142857144;2022
3;Data/Document DSLs;Graphics/Hardware Languages;0.6578947368421053;2022
3;Data/Document DSLs;HTML-Centric Templating;0.15254237288135594;2022
3;Data/Document DSLs;Installer & Scripting Utilities;0.42857142857142855;2022
3;Data/Document DSLs;Interactive Tools;0.3142857142857143;2022
3;Data/Document DSLs;JavaScript-Based Templating;0.20967741935483872;2022
3;Data/Document DSLs;Logic Programming;0.42857142857142855;2022
3;Data/Document DSLs;Low-Level C-Based;0.3125;2022
3;Data/Document DSLs;Low-Level Hardware;0.6744186046511628;2022
3;Data/Document DSLs;Low-Level Languages;0.3142857142857143;2022
3;Data/Document DSLs;Low-Level Utilities;0.5945945945945946;2022
3;Data/Document DSLs;Modern Contract/Typed;0.09615384615384616;2022
3;Data/Document DSLs;OOP System Programming;0.17142857142857143;2022
3;Data/Document DSLs;Pascal-Based Systems;0.45714285714285713;2022
3;Data/Document DSLs;Popular JVM OOP;0.25;2022
3;Data/Document DSLs;Pure Functional;0.6;2022
3;Data/Document DSLs;Scientific Tools;0.5675675675675675;2022
3;Data/Document DSLs;Shell Scripting;0.125;2022
3;Data/Document DSLs;Specialized Tools;0.6;2022
3;Data/Document DSLs;Strongly Typed Systems;0.5111111111111111;2022
3;Data/Document DSLs;Text Parsing DSLs;0.6;2022
3;Data/Document DSLs;Typed Scripting;0.5142857142857142;2022
3;Data/Document DSLs;Unix Build Tools;0.5;2022
3;Data/Document DSLs;Unix-Like Scripting;0.5714285714285714;2022
3;Data/Document DSLs;Web Markup/Styling;0.09322033898305085;2022
3;Database Scripting;Batch/High-Level Tools;0.37209302325581395;2022
3;Database Scripting;Concurrency-Oriented;0.23255813953488372;2022
3;Database Scripting;Cross-Platform Build Systems;0.5178571428571429;2022
3;Database Scripting;Data/Document DSLs;0.4418604651162791;2022
3;Database Scripting;Database Scripting;1.0;2022
3;Database Scripting;Debugging/Testing Tools;0.4186046511627907;2022
3;Database Scripting;Desktop Automation;0.4186046511627907;2022
3;Database Scripting;Dynamic General Purpose;0.16521739130434782;2022
3;Database Scripting;Dynamic OOP Scripting;0.1836734693877551;2022
3;Database Scripting;Enterprise OOP;0.3953488372093023;2022
3;Database Scripting;Event Scripting;0.23255813953488372;2022
3;Database Scripting;Functional JVM;0.4883720930232558;2022
3;Database Scripting;Functional Lisp;0.4418604651162791;2022
3;Database Scripting;Game Scripting;0.4186046511627907;2022
3;Database Scripting;Graphics/Hardware Languages;0.4418604651162791;2022
3;Database Scripting;HTML-Centric Templating;0.2711864406779661;2022
3;Database Scripting;Installer & Scripting Utilities;0.4186046511627907;2022
3;Database Scripting;Interactive Tools;0.32558139534883723;2022
3;Database Scripting;JavaScript-Based Templating;0.3225806451612903;2022
3;Database Scripting;Logic Programming;0.3023255813953488;2022
3;Database Scripting;Low-Level C-Based;0.5208333333333334;2022
3;Database Scripting;Low-Level Hardware;0.6511627906976745;2022
3;Database Scripting;Low-Level Languages;0.37209302325581395;2022
3;Database Scripting;Low-Level Utilities;0.627906976744186;2022
3;Database Scripting;Modern Contract/Typed;0.21153846153846154;2022
3;Database Scripting;OOP System Programming;0.23255813953488372;2022
3;Database Scripting;Pascal-Based Systems;0.4418604651162791;2022
3;Database Scripting;Popular JVM OOP;0.21875;2022
3;Database Scripting;Pure Functional;0.4418604651162791;2022
3;Database Scripting;Scientific Tools;0.3953488372093023;2022
3;Database Scripting;Shell Scripting;0.2692307692307692;2022
3;Database Scripting;Specialized Tools;0.5348837209302325;2022
3;Database Scripting;Strongly Typed Systems;0.6666666666666666;2022
3;Database Scripting;Text Parsing DSLs;0.4883720930232558;2022
3;Database Scripting;Typed Scripting;0.3023255813953488;2022
3;Database Scripting;Unix Build Tools;0.5961538461538461;2022
3;Database Scripting;Unix-Like Scripting;0.46511627906976744;2022
3;Database Scripting;Web Markup/Styling;0.1271186440677966;2022
3;Debugging/Testing Tools;Batch/High-Level Tools;0.7916666666666666;2022
3;Debugging/Testing Tools;Concurrency-Oriented;0.6190476190476191;2022
3;Debugging/Testing Tools;Cross-Platform Build Systems;0.26785714285714285;2022
3;Debugging/Testing Tools;Data/Document DSLs;0.37142857142857144;2022
3;Debugging/Testing Tools;Database Scripting;0.4186046511627907;2022
3;Debugging/Testing Tools;Debugging/Testing Tools;1.0;2022
3;Debugging/Testing Tools;Desktop Automation;0.6785714285714286;2022
3;Debugging/Testing Tools;Dynamic General Purpose;0.0;2022
3;Debugging/Testing Tools;Dynamic OOP Scripting;0.04081632653061224;2022
3;Debugging/Testing Tools;Enterprise OOP;0.1951219512195122;2022
3;Debugging/Testing Tools;Event Scripting;0.6190476190476191;2022
3;Debugging/Testing Tools;Functional JVM;0.59375;2022
3;Debugging/Testing Tools;Functional Lisp;0.68;2022
3;Debugging/Testing Tools;Game Scripting;0.9090909090909091;2022
3;Debugging/Testing Tools;Graphics/Hardware Languages;0.34210526315789475;2022
3;Debugging/Testing Tools;HTML-Centric Templating;0.01694915254237288;2022
3;Debugging/Testing Tools;Installer & Scripting Utilities;0.8;2022
3;Debugging/Testing Tools;Interactive Tools;0.4375;2022
3;Debugging/Testing Tools;JavaScript-Based Templating;0.14516129032258066;2022
3;Debugging/Testing Tools;Logic Programming;0.7142857142857143;2022
3;Debugging/Testing Tools;Low-Level C-Based;0.1875;2022
3;Debugging/Testing Tools;Low-Level Hardware;0.4418604651162791;2022
3;Debugging/Testing Tools;Low-Level Languages;0.9047619047619048;2022
3;Debugging/Testing Tools;Low-Level Utilities;0.5135135135135135;2022
3;Debugging/Testing Tools;Modern Contract/Typed;0.07692307692307693;2022
3;Debugging/Testing Tools;OOP System Programming;0.29411764705882354;2022
3;Debugging/Testing Tools;Pascal-Based Systems;0.84;2022
3;Debugging/Testing Tools;Popular JVM OOP;0.078125;2022
3;Debugging/Testing Tools;Pure Functional;0.6666666666666666;2022
3;Debugging/Testing Tools;Scientific Tools;0.21621621621621623;2022
3;Debugging/Testing Tools;Shell Scripting;0.10576923076923077;2022
3;Debugging/Testing Tools;Specialized Tools;0.47058823529411764;2022
3;Debugging/Testing Tools;Strongly Typed Systems;0.4;2022
3;Debugging/Testing Tools;Text Parsing DSLs;0.6551724137931034;2022
3;Debugging/Testing Tools;Typed Scripting;0.4375;2022
3;Debugging/Testing Tools;Unix Build Tools;0.34615384615384615;2022
3;Debugging/Testing Tools;Unix-Like Scripting;0.7142857142857143;2022
3;Debugging/Testing Tools;Web Markup/Styling;0.0;2022
3;Desktop Automation;Batch/High-Level Tools;0.7142857142857143;2022
3;Desktop Automation;Concurrency-Oriented;0.5357142857142857;2022
3;Desktop Automation;Cross-Platform Build Systems;0.3392857142857143;2022
3;Desktop Automation;Data/Document DSLs;0.5142857142857142;2022
3;Desktop Automation;Database Scripting;0.4186046511627907;2022
3;Desktop Automation;Debugging/Testing Tools;0.6785714285714286;2022
3;Desktop Automation;Desktop Automation;1.0;2022
3;Desktop Automation;Dynamic General Purpose;0.05217391304347826;2022
3;Desktop Automation;Dynamic OOP Scripting;0.10204081632653061;2022
3;Desktop Automation;Enterprise OOP;0.34146341463414637;2022
3;Desktop Automation;Event Scripting;0.4642857142857143;2022
3;Desktop Automation;Functional JVM;0.625;2022
3;Desktop Automation;Functional Lisp;0.6785714285714286;2022
3;Desktop Automation;Game Scripting;0.6785714285714286;2022
3;Desktop Automation;Graphics/Hardware Languages;0.5526315789473685;2022
3;Desktop Automation;HTML-Centric Templating;0.06779661016949153;2022
3;Desktop Automation;Installer & Scripting Utilities;0.7142857142857143;2022
3;Desktop Automation;Interactive Tools;0.46875;2022
3;Desktop Automation;JavaScript-Based Templating;0.16129032258064516;2022
3;Desktop Automation;Logic Programming;0.6071428571428571;2022
3;Desktop Automation;Low-Level C-Based;0.2708333333333333;2022
3;Desktop Automation;Low-Level Hardware;0.5348837209302325;2022
3;Desktop Automation;Low-Level Languages;0.6428571428571429;2022
3;Desktop Automation;Low-Level Utilities;0.5675675675675675;2022
3;Desktop Automation;Modern Contract/Typed;0.09615384615384616;2022
3;Desktop Automation;OOP System Programming;0.3235294117647059;2022
3;Desktop Automation;Pascal-Based Systems;0.6785714285714286;2022
3;Desktop Automation;Popular JVM OOP;0.125;2022
3;Desktop Automation;Pure Functional;0.7142857142857143;2022
3;Desktop Automation;Scientific Tools;0.3783783783783784;2022
3;Desktop Automation;Shell Scripting;0.11538461538461539;2022
3;Desktop Automation;Specialized Tools;0.5294117647058824;2022
3;Desktop Automation;Strongly Typed Systems;0.4444444444444444;2022
3;Desktop Automation;Text Parsing DSLs;0.6896551724137931;2022
3;Desktop Automation;Typed Scripting;0.5625;2022
3;Desktop Automation;Unix Build Tools;0.38461538461538464;2022
3;Desktop Automation;Unix-Like Scripting;0.75;2022
3;Desktop Automation;Web Markup/Styling;0.03389830508474576;2022
3;Dynamic General Purpose;Batch/High-Level Tools;0.017391304347826087;2022
3;Dynamic General Purpose;Concurrency-Oriented;0.034782608695652174;2022
3;Dynamic General Purpose;Cross-Platform Build Systems;0.2608695652173913;2022
3;Dynamic General Purpose;Data/Document DSLs;0.10434782608695652;2022
3;Dynamic General Purpose;Database Scripting;0.16521739130434782;2022
3;Dynamic General Purpose;Debugging/Testing Tools;0.0;2022
3;Dynamic General Purpose;Desktop Automation;0.05217391304347826;2022
3;Dynamic General Purpose;Dynamic General Purpose;1.0;2022
3;Dynamic General Purpose;Dynamic OOP Scripting;0.3652173913043478;2022
3;Dynamic General Purpose;Enterprise OOP;0.19130434782608696;2022
3;Dynamic General Purpose;Event Scripting;0.0;2022
3;Dynamic General Purpose;Functional JVM;0.043478260869565216;2022
3;Dynamic General Purpose;Functional Lisp;0.02608695652173913;2022
3;Dynamic General Purpose;Game Scripting;0.017391304347826087;2022
3;Dynamic General Purpose;Graphics/Hardware Languages;0.13043478260869565;2022
3;Dynamic General Purpose;HTML-Centric Templating;0.4608695652173913;2022
3;Dynamic General Purpose;Installer & Scripting Utilities;0.0;2022
3;Dynamic General Purpose;Interactive Tools;0.1391304347826087;2022
3;Dynamic General Purpose;JavaScript-Based Templating;0.40869565217391307;2022
3;Dynamic General Purpose;Logic Programming;0.02608695652173913;2022
3;Dynamic General Purpose;Low-Level C-Based;0.2608695652173913;2022
3;Dynamic General Purpose;Low-Level Hardware;0.11304347826086956;2022
3;Dynamic General Purpose;Low-Level Languages;0.008695652173913044;2022
3;Dynamic General Purpose;Low-Level Utilities;0.0782608695652174;2022
3;Dynamic General Purpose;Modern Contract/Typed;0.3739130434782609;2022
3;Dynamic General Purpose;OOP System Programming;0.16521739130434782;2022
3;Dynamic General Purpose;Pascal-Based Systems;0.008695652173913044;2022
3;Dynamic General Purpose;Popular JVM OOP;0.41739130434782606;2022
3;Dynamic General Purpose;Pure Functional;0.02608695652173913;2022
3;Dynamic General Purpose;Scientific Tools;0.16521739130434782;2022
3;Dynamic General Purpose;Shell Scripting;0.7739130434782608;2022
3;Dynamic General Purpose;Specialized Tools;0.09565217391304348;2022
3;Dynamic General Purpose;Strongly Typed Systems;0.1565217391304348;2022
3;Dynamic General Purpose;Text Parsing DSLs;0.02608695652173913;2022
3;Dynamic General Purpose;Typed Scripting;0.11304347826086956;2022
3;Dynamic General Purpose;Unix Build Tools;0.20869565217391303;2022
3;Dynamic General Purpose;Unix-Like Scripting;0.017391304347826087;2022
3;Dynamic General Purpose;Web Markup/Styling;0.8983050847457628;2022
3;Dynamic OOP Scripting;Batch/High-Level Tools;0.061224489795918366;2022
3;Dynamic OOP Scripting;Concurrency-Oriented;0.16326530612244897;2022
3;Dynamic OOP Scripting;Cross-Platform Build Systems;0.375;2022
3;Dynamic OOP Scripting;Data/Document DSLs;0.16326530612244897;2022
3;Dynamic OOP Scripting;Database Scripting;0.1836734693877551;2022
3;Dynamic OOP Scripting;Debugging/Testing Tools;0.04081632653061224;2022
3;Dynamic OOP Scripting;Desktop Automation;0.10204081632653061;2022
3;Dynamic OOP Scripting;Dynamic General Purpose;0.3652173913043478;2022
3;Dynamic OOP Scripting;Dynamic OOP Scripting;1.0;2022
3;Dynamic OOP Scripting;Enterprise OOP;0.4489795918367347;2022
3;Dynamic OOP Scripting;Event Scripting;0.04081632653061224;2022
3;Dynamic OOP Scripting;Functional JVM;0.10204081632653061;2022
3;Dynamic OOP Scripting;Functional Lisp;0.02040816326530612;2022
3;Dynamic OOP Scripting;Game Scripting;0.061224489795918366;2022
3;Dynamic OOP Scripting;Graphics/Hardware Languages;0.22448979591836735;2022
3;Dynamic OOP Scripting;HTML-Centric Templating;0.6779661016949152;2022
3;Dynamic OOP Scripting;Installer & Scripting Utilities;0.061224489795918366;2022
3;Dynamic OOP Scripting;Interactive Tools;0.14285714285714285;2022
3;Dynamic OOP Scripting;JavaScript-Based Templating;0.5645161290322581;2022
3;Dynamic OOP Scripting;Logic Programming;0.10204081632653061;2022
3;Dynamic OOP Scripting;Low-Level C-Based;0.2857142857142857;2022
3;Dynamic OOP Scripting;Low-Level Hardware;0.14285714285714285;2022
3;Dynamic OOP Scripting;Low-Level Languages;0.061224489795918366;2022
3;Dynamic OOP Scripting;Low-Level Utilities;0.10204081632653061;2022
3;Dynamic OOP Scripting;Modern Contract/Typed;0.5;2022
3;Dynamic OOP Scripting;OOP System Programming;0.2653061224489796;2022
3;Dynamic OOP Scripting;Pascal-Based Systems;0.061224489795918366;2022
3;Dynamic OOP Scripting;Popular JVM OOP;0.390625;2022
3;Dynamic OOP Scripting;Pure Functional;0.061224489795918366;2022
3;Dynamic OOP Scripting;Scientific Tools;0.32653061224489793;2022
3;Dynamic OOP Scripting;Shell Scripting;0.34615384615384615;2022
3;Dynamic OOP Scripting;Specialized Tools;0.14285714285714285;2022
3;Dynamic OOP Scripting;Strongly Typed Systems;0.12244897959183673;2022
3;Dynamic OOP Scripting;Text Parsing DSLs;0.061224489795918366;2022
3;Dynamic OOP Scripting;Typed Scripting;0.24489795918367346;2022
3;Dynamic OOP Scripting;Unix Build Tools;0.19230769230769232;2022
3;Dynamic OOP Scripting;Unix-Like Scripting;0.061224489795918366;2022
3;Dynamic OOP Scripting;Web Markup/Styling;0.3644067796610169;2022
3;Enterprise OOP;Batch/High-Level Tools;0.2682926829268293;2022
3;Enterprise OOP;Concurrency-Oriented;0.24390243902439024;2022
3;Enterprise OOP;Cross-Platform Build Systems;0.44642857142857145;2022
3;Enterprise OOP;Data/Document DSLs;0.5365853658536586;2022
3;Enterprise OOP;Database Scripting;0.3953488372093023;2022
3;Enterprise OOP;Debugging/Testing Tools;0.1951219512195122;2022
3;Enterprise OOP;Desktop Automation;0.34146341463414637;2022
3;Enterprise OOP;Dynamic General Purpose;0.19130434782608696;2022
3;Enterprise OOP;Dynamic OOP Scripting;0.4489795918367347;2022
3;Enterprise OOP;Enterprise OOP;1.0;2022
3;Enterprise OOP;Event Scripting;0.0975609756097561;2022
3;Enterprise OOP;Functional JVM;0.4146341463414634;2022
3;Enterprise OOP;Functional Lisp;0.2926829268292683;2022
3;Enterprise OOP;Game Scripting;0.17073170731707318;2022
3;Enterprise OOP;Graphics/Hardware Languages;0.5609756097560976;2022
3;Enterprise OOP;HTML-Centric Templating;0.3559322033898305;2022
3;Enterprise OOP;Installer & Scripting Utilities;0.2926829268292683;2022
3;Enterprise OOP;Interactive Tools;0.21951219512195122;2022
3;Enterprise OOP;JavaScript-Based Templating;0.3709677419354839;2022
3;Enterprise OOP;Logic Programming;0.24390243902439024;2022
3;Enterprise OOP;Low-Level C-Based;0.3541666666666667;2022
3;Enterprise OOP;Low-Level Hardware;0.5348837209302325;2022
3;Enterprise OOP;Low-Level Languages;0.17073170731707318;2022
3;Enterprise OOP;Low-Level Utilities;0.4146341463414634;2022
3;Enterprise OOP;Modern Contract/Typed;0.28846153846153844;2022
3;Enterprise OOP;OOP System Programming;0.21951219512195122;2022
3;Enterprise OOP;Pascal-Based Systems;0.24390243902439024;2022
3;Enterprise OOP;Popular JVM OOP;0.328125;2022
3;Enterprise OOP;Pure Functional;0.36585365853658536;2022
3;Enterprise OOP;Scientific Tools;0.5609756097560976;2022
3;Enterprise OOP;Shell Scripting;0.15384615384615385;2022
3;Enterprise OOP;Specialized Tools;0.34146341463414637;2022
3;Enterprise OOP;Strongly Typed Systems;0.37777777777777777;2022
3;Enterprise OOP;Text Parsing DSLs;0.3902439024390244;2022
3;Enterprise OOP;Typed Scripting;0.3902439024390244;2022
3;Enterprise OOP;Unix Build Tools;0.4230769230769231;2022
3;Enterprise OOP;Unix-Like Scripting;0.36585365853658536;2022
3;Enterprise OOP;Web Markup/Styling;0.1864406779661017;2022
3;Event Scripting;Batch/High-Level Tools;0.5416666666666666;2022
3;Event Scripting;Concurrency-Oriented;0.5238095238095238;2022
3;Event Scripting;Cross-Platform Build Systems;0.125;2022
3;Event Scripting;Data/Document DSLs;0.2571428571428571;2022
3;Event Scripting;Database Scripting;0.23255813953488372;2022
3;Event Scripting;Debugging/Testing Tools;0.6190476190476191;2022
3;Event Scripting;Desktop Automation;0.4642857142857143;2022
3;Event Scripting;Dynamic General Purpose;0.0;2022
3;Event Scripting;Dynamic OOP Scripting;0.04081632653061224;2022
3;Event Scripting;Enterprise OOP;0.0975609756097561;2022
3;Event Scripting;Event Scripting;1.0;2022
3;Event Scripting;Functional JVM;0.40625;2022
3;Event Scripting;Functional Lisp;0.4;2022
3;Event Scripting;Game Scripting;0.5909090909090909;2022
3;Event Scripting;Graphics/Hardware Languages;0.2631578947368421;2022
3;Event Scripting;HTML-Centric Templating;0.0;2022
3;Event Scripting;Installer & Scripting Utilities;0.52;2022
3;Event Scripting;Interactive Tools;0.28125;2022
3;Event Scripting;JavaScript-Based Templating;0.08064516129032258;2022
3;Event Scripting;Logic Programming;0.5238095238095238;2022
3;Event Scripting;Low-Level C-Based;0.08333333333333333;2022
3;Event Scripting;Low-Level Hardware;0.27906976744186046;2022
3;Event Scripting;Low-Level Languages;0.65;2022
3;Event Scripting;Low-Level Utilities;0.32432432432432434;2022
3;Event Scripting;Modern Contract/Typed;0.019230769230769232;2022
3;Event Scripting;OOP System Programming;0.20588235294117646;2022
3;Event Scripting;Pascal-Based Systems;0.52;2022
3;Event Scripting;Popular JVM OOP;0.046875;2022
3;Event Scripting;Pure Functional;0.4074074074074074;2022
3;Event Scripting;Scientific Tools;0.08108108108108109;2022
3;Event Scripting;Shell Scripting;0.0673076923076923;2022
3;Event Scripting;Specialized Tools;0.29411764705882354;2022
3;Event Scripting;Strongly Typed Systems;0.24444444444444444;2022
3;Event Scripting;Text Parsing DSLs;0.41379310344827586;2022
3;Event Scripting;Typed Scripting;0.34375;2022
3;Event Scripting;Unix Build Tools;0.21153846153846154;2022
3;Event Scripting;Unix-Like Scripting;0.4642857142857143;2022
3;Event Scripting;Web Markup/Styling;0.0;2022
3;Functional JVM;Batch/High-Level Tools;0.65625;2022
3;Functional JVM;Concurrency-Oriented;0.53125;2022
3;Functional JVM;Cross-Platform Build Systems;0.39285714285714285;2022
3;Functional JVM;Data/Document DSLs;0.6571428571428571;2022
3;Functional JVM;Database Scripting;0.4883720930232558;2022
3;Functional JVM;Debugging/Testing Tools;0.59375;2022
3;Functional JVM;Desktop Automation;0.625;2022
3;Functional JVM;Dynamic General Purpose;0.043478260869565216;2022
3;Functional JVM;Dynamic OOP Scripting;0.10204081632653061;2022
3;Functional JVM;Enterprise OOP;0.4146341463414634;2022
3;Functional JVM;Event Scripting;0.40625;2022
3;Functional JVM;Functional JVM;1.0;2022
3;Functional JVM;Functional Lisp;0.71875;2022
3;Functional JVM;Game Scripting;0.59375;2022
