iso2_code;cluster_name;exit01;consider00;pci;ubiquity;rca01;density
KZ;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.5007341435443793
KZ;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.5056981872880709
KZ;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.2447756162204662
KZ;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.7645466847090662
LA;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.2745035372163532
LA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.2801082543978349
LB;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.522723098884698
LB;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.2593907086890522
LB;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3358998546771028
LB;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5223274695534506
LK;Batch/High-Level Tools;0;1;2.063356409533316;29.0;1.0;0.354206303341599
LK;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.7814339424799084
LK;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.6323169923958323
LK;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.3594457057262082
LK;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.6447114135595654
LK;Low-Level Utilities;1;0;1.973299234045903;32.0;0.0;0.3643333806370391
LK;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.574854594071173
LK;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.6099485496440464
LK;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.4725465926493434
LK;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.7861975642760486
LR;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.1502029769959404
LT;Database Scripting;0;1;-0.4201486387872639;48.0;1.0;0.5601774635257389
LT;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.2458583925654098
LT;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.594291956247449
LT;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.5887678163216491
LT;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.5366188769771271
LT;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.5566376870713613
LT;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.3442485202452433
LT;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.3200003101910483
LT;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.7550744248985114
LU;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5182625670985738
LU;Interactive Tools;0;1;1.155325395950293;25.0;1.0;0.1654544214879618
LU;Low-Level C-Based;1;0;1.378051715365754;38.0;0.0;0.1814439376206683
LU;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.3478339750048455
LU;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3774061137597838
LU;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.1914457131332236
LU;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5182679296346413
LV;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.7561575956918706
LV;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.5433236090423547
LV;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.5422132294901377
LV;Popular JVM OOP;1;0;-0.3548183360732034;69.0;0.0;0.4898127029344126
LV;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.5094714835683146
LV;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.2712613178667326
LV;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.7361299052774019
LY;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.2745035372163532
LY;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.2801082543978349
MA;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4448973634219601
MA;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4337638227023606
MA;JavaScript-Based Templating;1;0;-0.4118356804224901;52.0;0.0;0.4377746485245186
MA;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3924992988807588
MD;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5851705438904384
MD;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.3249584909430841
MD;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.3571952098133884
MD;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3717461693394183
MD;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5764546684709065
ME;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
ME;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
ME;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
MG;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
MG;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
MG;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
MK;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5152888792411575
MK;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.3337921227920312
MK;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3387298268872856
MK;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5236806495263869
MM;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6788417113990491
MM;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.5024407975307635
MM;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4949258393484738
MM;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.4940281076125949
MM;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.3796291887223287
MM;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.4245723172628305
MM;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.665764546684709
MN;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
MN;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
MN;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
MO;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
MO;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
MO;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
MT;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5033941278114926
MT;Interactive Tools;0;1;1.155325395950293;25.0;1.0;0.1465069259652833
MT;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.3166298589763692
MT;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3349565306070418
MT;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5060893098782138
MU;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4632493417363738
MU;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.2698236849336548
MU;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2991102159447263
MU;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4654939106901217
MV;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.1502029769959404
MW;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.1502029769959404
MX;Batch/High-Level Tools;1;0;2.063356409533316;29.0;0.0;0.3811999291686801
MX;Concurrency-Oriented;0;1;2.024662047859878;20.0;1.0;0.3589014943037555
MX;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.662226946727842
MX;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.5588267810871906
MX;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.4319601800869739
MX;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.6746409357479661
MX;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.6218346256599188
MX;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.3563875189463119
MX;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.4358958182013339
MX;Low-Level Hardware;1;0;1.8984509317220128;38.0;0.0;0.4051512877827133
MX;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.5976418795842174
MX;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.4909559413700974
MX;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.7185385656292287
MY;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.704118058187087
MY;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.5633586922817501
MY;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.3881975624366695
MY;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.5866688643176436
MY;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.5464020177980453
MY;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.4801773483995918
MY;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.3304176835054299
MZ;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3518194215091748
MZ;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.2185118698382304
MZ;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3558863328822733
NG;Dynamic OOP Scripting;1;0;-0.4122572806689877;48.0;0.0;0.5328997449062568
NG;HTML-Centric Templating;1;0;-0.3300974919836952;51.0;0.0;0.5336617832243455
NG;JavaScript-Based Templating;1;0;-0.4118356804224901;52.0;0.0;0.5192451754796636
NG;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.4224552567330148
NG;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.4443821227341101
NG;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.686062246278755
NI;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4632493417363738
NI;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.2698236849336548
NI;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2991102159447263
NI;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4654939106901217
NL;Batch/High-Level Tools;0;1;2.063356409533316;29.0;1.0;0.8338176652480375
NL;Concurrency-Oriented;0;1;2.024662047859878;20.0;1.0;0.8874382271199625
NL;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.8047575504503623
NL;Debugging/Testing Tools;0;1;2.271994959243408;20.0;1.0;0.8931432078633954
NL;Desktop Automation;0;1;2.268219095786303;19.0;1.0;0.895317759046661
NL;Event Scripting;0;1;2.444536615566927;11.0;1.0;0.9279601243421656
NL;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.8277885052811513
NL;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.8613074936461612
NL;Game Scripting;0;1;2.247601433928509;14.0;1.0;0.9106778118028028
NL;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.778920023259447
NL;Installer & Scripting Utilities;0;1;2.3709274578314825;20.0;1.0;0.8955927439659196
NL;Interactive Tools;0;1;1.155325395950293;25.0;1.0;0.8532391098418434
NL;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.8921936221394822
NL;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.7801184789748009
NL;Low-Level Languages;0;1;2.2752759337772477;17.0;1.0;0.9038054410905468
NL;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.8165950120842322
NL;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.8733939644655495
NL;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.8452670735321838
NL;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.5744843586671086
NL;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.8699838728955154
NL;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.731524362177028
NL;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.8288254947327099
NL;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.7697221304829156
NL;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.851716231458995
NO;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.6013217059504189
NO;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.5965965365829852
NO;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.5966757327865686
NO;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.6048813782721132
NO;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.5759900750153228
NO;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.6188152044170443
NO;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.5295487438892177
NO;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.5838632251551874
NO;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.5767491932345148
NO;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.5411266129666651
NO;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.5930279861694763
NO;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.5750762847593336
NO;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.5871993133523551
NP;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.7234470292602924
NP;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.5655343313799995
NP;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.5703589932120134
NP;JavaScript-Based Templating;1;0;-0.4118356804224901;52.0;0.0;0.5580406645059233
NP;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.4485232981308237
NP;Shell Scripting;1;0;-0.4634330858914763;107.0;0.0;0.4773984651862428
NP;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.7090663058186738
NZ;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.5016532447888181
NZ;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.4751961923226324
NZ;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.448041989238006
NZ;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.4715936419659409
NZ;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.5179138223561595
NZ;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.4811580707997323
NZ;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.4790487062441388
NZ;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.4084593223363843
NZ;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.4174159212011135
NZ;Strongly Typed Systems;0;1;1.0792405680470785;43.0;1.0;0.4824195154013412
NZ;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.523095029220116
OM;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
OM;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
OM;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
PA;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4632493417363738
PA;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.2698236849336548
PA;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2991102159447263
PA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4654939106901217
PE;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.2332407194830843
PE;Database Scripting;1;0;-0.4201486387872639;48.0;0.0;0.5804736220764781
PE;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.8245524164124434
PE;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.6562490224765769
PE;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.4244244151542066
PE;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.6472990373407472
PE;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.6217439819939697
PE;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.5400852696243702
PE;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.5834250510198414
PE;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.3559981149770567
PE;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.8200270635994586
PH;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5540301958134771
PH;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4736084962100363
PH;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.2958871134666615
PH;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.483531793879821
PH;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.4475641644470327
PH;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.2433664258565159
PH;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5548037889039241
PK;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4105149623608005
PK;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.2956761141400628
PK;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4279370890053411
PK;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.3667869235400225
PK;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.1943771817126548
PK;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.2510713765721763
PK;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.514208389715832
PL;Batch/High-Level Tools;0;1;2.063356409533316;29.0;1.0;0.7625703498368018
PL;Concurrency-Oriented;0;1;2.024662047859878;20.0;1.0;0.7993590168092887
PL;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.7210378780354303
PL;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.7488357058274325
PL;Database Scripting;0;1;-0.4201486387872639;48.0;1.0;0.5314679782125392
PL;Debugging/Testing Tools;0;1;2.271994959243408;20.0;1.0;0.7963609848237787
PL;Desktop Automation;0;1;2.268219095786303;19.0;1.0;0.8053362760162621
PL;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.6205222623657136
PL;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.7650029328194087
PL;Game Scripting;0;1;2.247601433928509;14.0;1.0;0.8075562283925839
PL;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.7207852837101109
PL;Installer & Scripting Utilities;0;1;2.3709274578314825;20.0;1.0;0.8059616587371962
PL;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.798186182003383
PL;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.7263087204729904
PL;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.7509703721436229
PL;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.701282146272515
PL;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.7943216501295818
PL;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.546072030498335
PL;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.7618638372997216
PL;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.7773140449862876
PL;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.761288380906111
PL;Typed Scripting;0;1;0.747365478078604;31.0;1.0;0.7143855509362771
PL;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.7755435279127534
PR;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4840651567382873
PR;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.1329600334516452
PR;Popular JVM OOP;1;0;-0.3548183360732034;69.0;0.0;0.2994675951607072
PR;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3198633454860669
PR;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4830852503382949
PS;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6372100813952222
PS;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.3965347690916829
PS;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.3870312733850994
PS;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.3222309236569667
PS;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.3883993258418647
PS;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.6305818673883625
PT;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.6470590541357225
PT;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.6659078578811428
PT;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.6444398425001147
PT;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.6425855492387922
PT;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.6347261909728448
PT;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.5008884932238927
PT;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.6369688789041478
PT;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.6415382856074328
PT;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.6611021705363318
PT;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.6398196119946558
PT;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.6845394925241326
PT;Specialized Tools;0;1;2.212220577256194;25.0;1.0;0.6173972507065686
PT;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.6457956240535471
PT;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.6386559665126004
PY;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.4632493417363738
PY;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.2698236849336548
PY;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2991102159447263
PY;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.4654939106901217
QA;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
QA;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
QA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
RE;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
RE;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
RE;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
RO;Data/Document DSLs;0;1;1.857410498538032;32.0;1.0;0.672250613135958
RO;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.673000065041095
RO;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.6494863437954594
RO;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.6399119946695261
RO;Low-Level C-Based;0;1;1.378051715365754;38.0;1.0;0.6646631064153443
RO;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.6548833552210547
RO;Low-Level Utilities;0;1;1.973299234045903;32.0;1.0;0.6639283565811271
RO;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.5179883260727064
RO;Pure Functional;0;1;2.077565310264836;28.0;1.0;0.6241107673609432
RO;Scientific Tools;0;1;1.1819372675062847;34.0;1.0;0.7047636136336339
RO;Text Parsing DSLs;0;1;2.073024704716692;31.0;1.0;0.6436683224337535
RO;Unix Build Tools;0;1;1.2872488211819004;46.0;1.0;0.6467504182478303
RO;Unix-Like Scripting;0;1;2.24682044305651;27.0;1.0;0.6279715618264886
RS;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6521618951082121
RS;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.5394143396715532
RS;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.3253115561901484
RS;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.5237746280208868
RS;JavaScript-Based Templating;0;1;-0.4118356804224901;52.0;1.0;0.5132072563863922
RS;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.1615944624845786
RU;Concurrency-Oriented;1;0;2.024662047859878;20.0;0.0;0.6460642159778878
RU;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.5559117802330467
RU;Desktop Automation;0;1;2.268219095786303;19.0;1.0;0.6740302705408652
RU;Functional JVM;1;0;2.072695561823899;32.0;0.0;0.5593470926999595
RU;Game Scripting;0;1;2.247601433928509;14.0;1.0;0.7137049789497145
RU;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.5383168237297017
RU;Installer & Scripting Utilities;0;1;2.3709274578314825;20.0;1.0;0.6549083498493141
RU;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.6474138572538821
RU;Low-Level C-Based;1;0;1.378051715365754;38.0;0.0;0.5496657572826945
RU;Low-Level Languages;0;1;2.2752759337772477;17.0;1.0;0.6909856116454807
RU;OOP System Programming;0;1;0.9641633338454;33.0;1.0;0.6016183294049728
RU;Pascal-Based Systems;0;1;2.1680982060981715;22.0;1.0;0.6041591213712243
RU;Popular JVM OOP;0;1;-0.3548183360732034;69.0;1.0;0.48678421004423
RW;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.5033941278114926
RW;Popular JVM OOP;1;0;-0.3548183360732034;69.0;0.0;0.3166298589763692
RW;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.3349565306070418
RW;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.5060893098782138
SA;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.6654601160406761
SA;Dynamic OOP Scripting;0;1;-0.4122572806689877;48.0;1.0;0.4828600456465179
SA;HTML-Centric Templating;0;1;-0.3300974919836952;51.0;1.0;0.4826934360192512
SA;Modern Contract/Typed;0;1;0.0174954206553288;49.0;1.0;0.3777671857653423
SA;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.4406088264538664
SA;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.6495263870094722
SD;Dynamic General Purpose;0;1;-1.20746570607327;99.0;1.0;0.3859334574435523
SD;Shell Scripting;0;1;-0.4634330858914763;107.0;1.0;0.2510006883716187
SD;Web Markup/Styling;0;1;-1.2565391492115314;111.0;1.0;0.3897158322056833
SE;Concurrency-Oriented;0;1;2.024662047859878;20.0;1.0;0.800158287648092
SE;Cross-Platform Build Systems;0;1;1.675673582074391;35.0;1.0;0.8189424080284127
SE;Debugging/Testing Tools;0;1;2.271994959243408;20.0;1.0;0.8159052533879099
SE;Desktop Automation;0;1;2.268219095786303;19.0;1.0;0.8012086688956257
SE;Enterprise OOP;0;1;0.6547672714360266;37.0;1.0;0.7382680935278894
SE;Event Scripting;0;1;2.444536615566927;11.0;1.0;0.8001657916824273
SE;Functional JVM;0;1;2.072695561823899;32.0;1.0;0.8414291147472703
SE;Functional Lisp;0;1;2.271061865195928;25.0;1.0;0.862000049173243
SE;Graphics/Hardware Languages;0;1;1.6583031646204731;35.0;1.0;0.8089041911897416
SE;Installer & Scripting Utilities;0;1;2.3709274578314825;20.0;1.0;0.8204231188535877
SE;Logic Programming;0;1;2.0814849049538844;19.0;1.0;0.8012236846315204
SE;Low-Level Hardware;0;1;1.8984509317220128;38.0;1.0;0.8211633549307686
