period;language_1;language_2;proximity
1;PowerShell;GLSL;0.4528301886792453
1;PowerShell;Gherkin;0.4339622641509434
1;PowerShell;Gnuplot;0.0
1;PowerShell;Go;0.8679245283018868
1;PowerShell;Groovy;0.41509433962264153
1;PowerShell;HCL;0.4339622641509434
1;PowerShell;HLSL;0.5094339622641509
1;PowerShell;HTML;0.26851851851851855
1;PowerShell;Hack;0.8035714285714286
1;PowerShell;Handlebars;0.6415094339622641
1;PowerShell;Haskell;0.24528301886792453
1;PowerShell;Inno Setup;0.0
1;PowerShell;Java;0.40963855421686746
1;PowerShell;JavaScript;0.2857142857142857
1;PowerShell;Jinja;0.3584905660377358
1;PowerShell;Julia;0.03773584905660377
1;PowerShell;Jupyter Notebook;0.8
1;PowerShell;Kotlin;0.703125
1;PowerShell;LLVM;0.0
1;PowerShell;Less;0.8888888888888888
1;PowerShell;Lex;0.2641509433962264
1;PowerShell;Liquid;0.0
1;PowerShell;Logos;0.0
1;PowerShell;Lua;0.5660377358490566
1;PowerShell;M;0.0
1;PowerShell;M4;0.39622641509433965
1;PowerShell;MATLAB;0.4716981132075472
1;PowerShell;Makefile;0.8032786885245902
1;PowerShell;Mako;0.16981132075471697
1;PowerShell;Mathematica;0.03773584905660377
1;PowerShell;Meson;0.018867924528301886
1;PowerShell;Mustache;0.41509433962264153
1;PowerShell;NASL;0.03773584905660377
1;PowerShell;NSIS;0.07547169811320754
1;PowerShell;Nim;0.018867924528301886
1;PowerShell;Nix;0.1320754716981132
1;PowerShell;Nunjucks;0.018867924528301886
1;PowerShell;OCaml;0.018867924528301886
1;PowerShell;Objective-C;0.696969696969697
1;PowerShell;Objective-C++;0.3018867924528302
1;PowerShell;OpenEdge ABL;0.0
1;PowerShell;OpenSCAD;0.018867924528301886
1;PowerShell;PHP;0.4024390243902439
1;PowerShell;PLSQL;0.1320754716981132
1;PowerShell;PLpgSQL;0.39622641509433965
1;PowerShell;POV-Ray SDL;0.0
1;PowerShell;Pascal;0.18867924528301888
1;PowerShell;Pawn;0.0
1;PowerShell;Perl;0.6792452830188679
1;PowerShell;PostScript;0.0
1;PowerShell;Processing;0.09433962264150944
1;PowerShell;Prolog;0.05660377358490566
1;PowerShell;Pug;0.5283018867924528
1;PowerShell;Puppet;0.018867924528301886
1;PowerShell;PureBasic;0.05660377358490566
1;PowerShell;Python;0.3522727272727273
1;PowerShell;QML;0.018867924528301886
1;PowerShell;QMake;0.2830188679245283
1;PowerShell;R;0.6792452830188679
1;PowerShell;Raku;0.1320754716981132
1;PowerShell;Rebol;0.1320754716981132
1;PowerShell;RobotFramework;0.03773584905660377
1;PowerShell;Roff;0.660377358490566
1;PowerShell;Ruby;0.46153846153846156
1;PowerShell;Rust;0.4716981132075472
1;PowerShell;SCSS;0.4125
1;PowerShell;SQLPL;0.07547169811320754
1;PowerShell;SWIG;0.0
1;PowerShell;Sass;0.33962264150943394
1;PowerShell;Scala;0.37735849056603776
1;PowerShell;Scheme;0.018867924528301886
1;PowerShell;Scilab;0.0
1;PowerShell;ShaderLab;0.5094339622641509
1;PowerShell;Shell;0.3225806451612903
1;PowerShell;SmPL;0.03773584905660377
1;PowerShell;Smalltalk;0.18867924528301888
1;PowerShell;Smarty;0.5660377358490566
1;PowerShell;Solidity;0.32075471698113206
1;PowerShell;SourcePawn;0.0
1;PowerShell;Standard ML;0.0
1;PowerShell;Starlark;0.5094339622641509
1;PowerShell;Stata;0.0
1;PowerShell;Stylus;0.1320754716981132
1;PowerShell;Svelte;0.11320754716981132
1;PowerShell;Swift;0.7419354838709677
1;PowerShell;SystemVerilog;0.0
1;PowerShell;TSQL;0.7358490566037735
1;PowerShell;Tcl;0.20754716981132076
1;PowerShell;TeX;0.5849056603773585
1;PowerShell;Thrift;0.0
1;PowerShell;Twig;0.24528301886792453
1;PowerShell;TypeScript;0.4794520547945205
1;PowerShell;UnrealScript;0.018867924528301886
1;PowerShell;VBA;0.018867924528301886
1;PowerShell;VBScript;0.0
1;PowerShell;VHDL;0.03773584905660377
1;PowerShell;Verilog;0.07547169811320754
1;PowerShell;Vim Script;0.6037735849056604
1;PowerShell;Vim Snippet;0.0
1;PowerShell;Visual Basic .NET;0.05660377358490566
1;PowerShell;Vue;0.6885245901639344
1;PowerShell;XS;0.03773584905660377
1;PowerShell;XSLT;0.49056603773584906
1;PowerShell;Yacc;0.3584905660377358
1;PowerShell;sed;0.1509433962264151
1;Processing;AIDL;0.55
1;Processing;AMPL;0.5
1;Processing;ANTLR;0.7
1;Processing;ASP.NET;0.25
1;Processing;ActionScript;0.5
1;Processing;Ada;0.45
1;Processing;Apex;0.35
1;Processing;AppleScript;0.6
1;Processing;Assembly;0.17777777777777778
1;Processing;AutoHotkey;0.6
1;Processing;Awk;0.4857142857142857
1;Processing;Batchfile;0.08928571428571429
1;Processing;Bicep;0.15
1;Processing;Blade;0.05172413793103448
1;Processing;Brainfuck;0.3
1;Processing;C;0.0625
1;Processing;C#;0.045454545454545456
1;Processing;C++;0.05970149253731343
1;Processing;CMake;0.14583333333333334
1;Processing;CSS;0.0
1;Processing;Clojure;0.64
1;Processing;CoffeeScript;0.5277777777777778
1;Processing;Common Lisp;0.7
1;Processing;Cuda;0.64
1;Processing;Cython;0.5862068965517241
1;Processing;D;0.65
1;Processing;DIGITAL Command Language;0.6
1;Processing;DTrace;0.45
1;Processing;Dart;0.09803921568627451
1;Processing;Dockerfile;0.027777777777777776
1;Processing;EJS;0.13043478260869565
1;Processing;Elixir;0.75
1;Processing;Elm;0.4
1;Processing;Emacs Lisp;0.5142857142857142
1;Processing;Erlang;0.65
1;Processing;F#;0.65
1;Processing;Forth;0.55
1;Processing;Fortran;0.6206896551724138
1;Processing;FreeMarker;0.75
1;Processing;G-code;0.35
1;Processing;GAP;0.75
1;Processing;GDB;0.6666666666666666
1;Processing;GDScript;0.55
1;Processing;GLSL;0.43902439024390244
1;Processing;Gherkin;0.42105263157894735
1;Processing;Gnuplot;0.7
1;Processing;Go;0.1
1;Processing;Groovy;0.4634146341463415
1;Processing;HCL;0.4634146341463415
1;Processing;HLSL;0.34146341463414637
1;Processing;HTML;0.0
1;Processing;Hack;0.07142857142857142
1;Processing;Handlebars;0.23255813953488372
1;Processing;Haskell;0.5625
1;Processing;Inno Setup;0.7
1;Processing;Java;0.012048192771084338
1;Processing;JavaScript;0.0
1;Processing;Jinja;0.5
1;Processing;Julia;0.7
1;Processing;Jupyter Notebook;0.08333333333333333
1;Processing;Kotlin;0.046875
1;Processing;LLVM;0.45
1;Processing;Less;0.09259259259259259
1;Processing;Lex;0.5454545454545454
1;Processing;Liquid;0.5
1;Processing;Logos;0.45
1;Processing;Lua;0.225
1;Processing;M;0.7
1;Processing;M4;0.45
1;Processing;MATLAB;0.35135135135135137
1;Processing;Makefile;0.06557377049180328
1;Processing;Mako;0.5185185185185185
1;Processing;Mathematica;0.85
1;Processing;Meson;0.75
1;Processing;Mustache;0.43902439024390244
1;Processing;NASL;0.7619047619047619
1;Processing;NSIS;0.6956521739130435
1;Processing;Nim;0.35
1;Processing;Nix;0.6
1;Processing;Nunjucks;0.65
1;Processing;OCaml;0.6
1;Processing;Objective-C;0.06060606060606061
1;Processing;Objective-C++;0.4857142857142857
1;Processing;OpenEdge ABL;0.4
1;Processing;OpenSCAD;0.35
1;Processing;PHP;0.012195121951219513
1;Processing;PLSQL;0.64
1;Processing;PLpgSQL;0.5
1;Processing;POV-Ray SDL;0.4
1;Processing;Pascal;0.5862068965517241
1;Processing;Pawn;0.55
1;Processing;Perl;0.2222222222222222
1;Processing;PostScript;0.7
1;Processing;PowerShell;0.09433962264150944
1;Processing;Prolog;0.8
1;Processing;Pug;0.34146341463414637
1;Processing;Puppet;0.4
1;Processing;PureBasic;0.7
1;Processing;Python;0.0
1;Processing;QML;0.7
1;Processing;QMake;0.5
1;Processing;R;0.2222222222222222
1;Processing;Raku;0.6153846153846154
1;Processing;Rebol;0.65
1;Processing;RobotFramework;0.3
1;Processing;Roff;0.22727272727272727
1;Processing;Ruby;0.01282051282051282
1;Processing;Rust;0.375
1;Processing;SCSS;0.0125
1;Processing;SQLPL;0.7142857142857143
1;Processing;SWIG;0.75
1;Processing;Sass;0.5135135135135135
1;Processing;Scala;0.48717948717948717
1;Processing;Scheme;0.7
1;Processing;Scilab;0.55
1;Processing;ShaderLab;0.35714285714285715
1;Processing;Shell;0.0
1;Processing;SmPL;0.65
1;Processing;Smalltalk;0.6206896551724138
1;Processing;Smarty;0.275
1;Processing;Solidity;0.5142857142857142
1;Processing;SourcePawn;0.55
1;Processing;Standard ML;0.6
1;Processing;Starlark;0.3157894736842105
1;Processing;Stata;0.35
1;Processing;Stylus;0.7391304347826086
1;Processing;Svelte;0.64
1;Processing;Swift;0.06451612903225806
1;Processing;SystemVerilog;0.45
1;Processing;TSQL;0.09803921568627451
1;Processing;Tcl;0.5666666666666667
1;Processing;TeX;0.24390243902439024
1;Processing;Thrift;0.45
1;Processing;Twig;0.5
1;Processing;TypeScript;0.0136986301369863
1;Processing;UnrealScript;0.5
1;Processing;VBA;0.65
1;Processing;VBScript;0.7
1;Processing;VHDL;0.5
1;Processing;Verilog;0.75
1;Processing;Vim Script;0.27906976744186046
1;Processing;Vim Snippet;0.7
1;Processing;Visual Basic .NET;0.75
1;Processing;Vue;0.04918032786885246
1;Processing;XS;0.65
1;Processing;XSLT;0.3902439024390244
1;Processing;Yacc;0.47368421052631576
1;Processing;sed;0.5925925925925926
1;Prolog;AIDL;0.5
1;Prolog;AMPL;0.5
1;Prolog;ANTLR;0.8
1;Prolog;ASP.NET;0.2
1;Prolog;ActionScript;0.5
1;Prolog;Ada;0.45
1;Prolog;Apex;0.35
1;Prolog;AppleScript;0.6
1;Prolog;Assembly;0.17777777777777778
1;Prolog;AutoHotkey;0.65
1;Prolog;Awk;0.5142857142857142
1;Prolog;Batchfile;0.05357142857142857
1;Prolog;Bicep;0.15
1;Prolog;Blade;0.034482758620689655
1;Prolog;Brainfuck;0.3
1;Prolog;C;0.046875
1;Prolog;C#;0.030303030303030304
1;Prolog;C++;0.04477611940298507
1;Prolog;CMake;0.14583333333333334
1;Prolog;CSS;0.0
1;Prolog;Clojure;0.68
1;Prolog;CoffeeScript;0.5277777777777778
1;Prolog;Common Lisp;0.85
1;Prolog;Cuda;0.68
1;Prolog;Cython;0.5862068965517241
1;Prolog;D;0.7
1;Prolog;DIGITAL Command Language;0.6
1;Prolog;DTrace;0.45
1;Prolog;Dart;0.058823529411764705
1;Prolog;Dockerfile;0.013888888888888888
1;Prolog;EJS;0.08695652173913043
1;Prolog;Elixir;0.85
1;Prolog;Elm;0.4
1;Prolog;Emacs Lisp;0.5428571428571428
1;Prolog;Erlang;0.75
1;Prolog;F#;0.7
1;Prolog;Forth;0.6
1;Prolog;Fortran;0.6206896551724138
1;Prolog;FreeMarker;0.75
1;Prolog;G-code;0.35
1;Prolog;GAP;0.8
1;Prolog;GDB;0.7083333333333334
1;Prolog;GDScript;0.65
1;Prolog;GLSL;0.43902439024390244
1;Prolog;Gherkin;0.42105263157894735
1;Prolog;Gnuplot;0.75
1;Prolog;Go;0.08
1;Prolog;Groovy;0.4878048780487805
1;Prolog;HCL;0.4634146341463415
1;Prolog;HLSL;0.34146341463414637
1;Prolog;HTML;0.0
1;Prolog;Hack;0.05357142857142857
1;Prolog;Handlebars;0.23255813953488372
1;Prolog;Haskell;0.625
1;Prolog;Inno Setup;0.8
1;Prolog;Java;0.0
1;Prolog;JavaScript;0.0
1;Prolog;Jinja;0.5263157894736842
1;Prolog;Julia;0.85
1;Prolog;Jupyter Notebook;0.05
1;Prolog;Kotlin;0.046875
1;Prolog;LLVM;0.45
1;Prolog;Less;0.05555555555555555
1;Prolog;Lex;0.6060606060606061
1;Prolog;Liquid;0.45
1;Prolog;Logos;0.45
1;Prolog;Lua;0.25
1;Prolog;M;0.8
1;Prolog;M4;0.475
1;Prolog;MATLAB;0.35135135135135137
1;Prolog;Makefile;0.04918032786885246
1;Prolog;Mako;0.5555555555555556
1;Prolog;Mathematica;0.85
1;Prolog;Meson;0.85
1;Prolog;Mustache;0.4634146341463415
1;Prolog;NASL;0.8095238095238095
1;Prolog;NSIS;0.7391304347826086
1;Prolog;Nim;0.35
1;Prolog;Nix;0.68
1;Prolog;Nunjucks;0.65
1;Prolog;OCaml;0.65
1;Prolog;Objective-C;0.045454545454545456
1;Prolog;Objective-C++;0.5142857142857142
1;Prolog;OpenEdge ABL;0.4
1;Prolog;OpenSCAD;0.35
1;Prolog;PHP;0.0
1;Prolog;PLSQL;0.68
1;Prolog;PLpgSQL;0.5
1;Prolog;POV-Ray SDL;0.4
1;Prolog;Pascal;0.6206896551724138
1;Prolog;Pawn;0.6
1;Prolog;Perl;0.2222222222222222
1;Prolog;PostScript;0.75
1;Prolog;PowerShell;0.05660377358490566
1;Prolog;Processing;0.8
1;Prolog;Pug;0.34146341463414637
1;Prolog;Puppet;0.35
1;Prolog;PureBasic;0.65
1;Prolog;Python;0.0
1;Prolog;QML;0.7
1;Prolog;QMake;0.5
1;Prolog;R;0.2222222222222222
1;Prolog;Raku;0.6538461538461539
1;Prolog;Rebol;0.65
1;Prolog;RobotFramework;0.3
1;Prolog;Roff;0.22727272727272727
1;Prolog;Ruby;0.0
1;Prolog;Rust;0.4
1;Prolog;SCSS;0.0
1;Prolog;SQLPL;0.7619047619047619
1;Prolog;SWIG;0.75
1;Prolog;Sass;0.5135135135135135
1;Prolog;Scala;0.5128205128205128
1;Prolog;Scheme;0.85
1;Prolog;Scilab;0.55
1;Prolog;ShaderLab;0.35714285714285715
1;Prolog;Shell;0.0
1;Prolog;SmPL;0.6
1;Prolog;Smalltalk;0.6206896551724138
1;Prolog;Smarty;0.275
1;Prolog;Solidity;0.5428571428571428
1;Prolog;SourcePawn;0.55
1;Prolog;Standard ML;0.55
1;Prolog;Starlark;0.3157894736842105
1;Prolog;Stata;0.35
1;Prolog;Stylus;0.6521739130434783
1;Prolog;Svelte;0.72
1;Prolog;Swift;0.04838709677419355
1;Prolog;SystemVerilog;0.45
1;Prolog;TSQL;0.058823529411764705
1;Prolog;Tcl;0.5666666666666667
1;Prolog;TeX;0.24390243902439024
1;Prolog;Thrift;0.45
1;Prolog;Twig;0.5666666666666667
1;Prolog;TypeScript;0.0
1;Prolog;UnrealScript;0.45
1;Prolog;VBA;0.65
1;Prolog;VBScript;0.7
1;Prolog;VHDL;0.6
1;Prolog;Verilog;0.7
1;Prolog;Vim Script;0.27906976744186046
1;Prolog;Vim Snippet;0.75
1;Prolog;Visual Basic .NET;0.75
1;Prolog;Vue;0.04918032786885246
1;Prolog;XS;0.55
1;Prolog;XSLT;0.3902439024390244
1;Prolog;Yacc;0.5263157894736842
1;Prolog;sed;0.6296296296296297
1;Pug;AIDL;0.1951219512195122
1;Pug;AMPL;0.12195121951219512
1;Pug;ANTLR;0.3170731707317073
1;Pug;ASP.NET;0.6585365853658537
1;Pug;ActionScript;0.14634146341463414
1;Pug;Ada;0.12195121951219512
1;Pug;Apex;0.12195121951219512
1;Pug;AppleScript;0.1951219512195122
1;Pug;Assembly;0.6666666666666666
1;Pug;AutoHotkey;0.21951219512195122
1;Pug;Awk;0.6097560975609756
1;Pug;Batchfile;0.4642857142857143
1;Pug;Bicep;0.04878048780487805
1;Pug;Blade;0.3620689655172414
1;Pug;Brainfuck;0.07317073170731707
1;Pug;C;0.359375
1;Pug;C#;0.25757575757575757
1;Pug;C++;0.34328358208955223
1;Pug;CMake;0.6041666666666666
1;Pug;CSS;0.09523809523809523
1;Pug;Clojure;0.4634146341463415
1;Pug;CoffeeScript;0.7317073170731707
1;Pug;Common Lisp;0.2926829268292683
1;Pug;Cuda;0.43902439024390244
1;Pug;Cython;0.5121951219512195
1;Pug;D;0.21951219512195122
1;Pug;DIGITAL Command Language;0.1951219512195122
1;Pug;DTrace;0.12195121951219512
1;Pug;Dart;0.5098039215686274
1;Pug;Dockerfile;0.2361111111111111
1;Pug;EJS;0.6739130434782609
1;Pug;Elixir;0.3170731707317073
1;Pug;Elm;0.0975609756097561
1;Pug;Emacs Lisp;0.5853658536585366
1;Pug;Erlang;0.2682926829268293
1;Pug;F#;0.24390243902439024
1;Pug;Forth;0.17073170731707318
1;Pug;Fortran;0.4878048780487805
1;Pug;FreeMarker;0.36585365853658536
1;Pug;G-code;0.07317073170731707
1;Pug;GAP;0.3170731707317073
1;Pug;GDB;0.43902439024390244
1;Pug;GDScript;0.21951219512195122
1;Pug;GLSL;0.7073170731707317
1;Pug;Gherkin;0.7317073170731707
1;Pug;Gnuplot;0.21951219512195122
1;Pug;Go;0.54
1;Pug;Groovy;0.7073170731707317
1;Pug;HCL;0.7804878048780488
1;Pug;HLSL;0.8048780487804879
1;Pug;HTML;0.08333333333333333
1;Pug;Hack;0.4107142857142857
1;Pug;Handlebars;0.7906976744186046
1;Pug;Haskell;0.5609756097560976
1;Pug;Inno Setup;0.2682926829268293
1;Pug;Java;0.1566265060240964
1;Pug;JavaScript;0.09523809523809523
1;Pug;Jinja;0.6829268292682927
1;Pug;Julia;0.2926829268292683
1;Pug;Jupyter Notebook;0.4
1;Pug;Kotlin;0.328125
1;Pug;LLVM;0.12195121951219512
1;Pug;Less;0.5185185185185185
1;Pug;Lex;0.6097560975609756
1;Pug;Liquid;0.14634146341463414
1;Pug;Logos;0.0975609756097561
1;Pug;Lua;0.6829268292682927
1;Pug;M;0.2682926829268293
1;Pug;M4;0.6829268292682927
1;Pug;MATLAB;0.6829268292682927
1;Pug;Makefile;0.4098360655737705
1;Pug;Mako;0.4146341463414634
1;Pug;Mathematica;0.34146341463414637
1;Pug;Meson;0.34146341463414637
1;Pug;Mustache;0.6829268292682927
1;Pug;NASL;0.36585365853658536
1;Pug;NSIS;0.4146341463414634
1;Pug;Nim;0.0975609756097561
1;Pug;Nix;0.4146341463414634
1;Pug;Nunjucks;0.24390243902439024
1;Pug;OCaml;0.21951219512195122
1;Pug;Objective-C;0.3333333333333333
1;Pug;Objective-C++;0.6341463414634146
1;Pug;OpenEdge ABL;0.07317073170731707
1;Pug;OpenSCAD;0.0975609756097561
1;Pug;PHP;0.15853658536585366
1;Pug;PLSQL;0.43902439024390244
1;Pug;PLpgSQL;0.6829268292682927
1;Pug;POV-Ray SDL;0.07317073170731707
1;Pug;Pascal;0.5365853658536586
1;Pug;Pawn;0.1951219512195122
1;Pug;Perl;0.6888888888888889
1;Pug;PostScript;0.24390243902439024
1;Pug;PowerShell;0.5283018867924528
1;Pug;Processing;0.34146341463414637
1;Pug;Prolog;0.34146341463414637
1;Pug;Puppet;0.0975609756097561
1;Pug;PureBasic;0.3170731707317073
1;Pug;Python;0.125
1;Pug;QML;0.2926829268292683
1;Pug;QMake;0.6341463414634146
1;Pug;R;0.7111111111111111
1;Pug;Raku;0.4878048780487805
1;Pug;Rebol;0.2926829268292683
1;Pug;RobotFramework;0.0975609756097561
1;Pug;Roff;0.7272727272727273
1;Pug;Ruby;0.16666666666666666
1;Pug;Rust;0.7317073170731707
1;Pug;SCSS;0.1625
1;Pug;SQLPL;0.34146341463414637
1;Pug;SWIG;0.2682926829268293
1;Pug;Sass;0.7317073170731707
1;Pug;Scala;0.6585365853658537
1;Pug;Scheme;0.2926829268292683
1;Pug;Scilab;0.17073170731707318
1;Pug;ShaderLab;0.7857142857142857
1;Pug;Shell;0.10752688172043011
1;Pug;SmPL;0.2682926829268293
1;Pug;Smalltalk;0.5121951219512195
1;Pug;Smarty;0.7560975609756098
1;Pug;Solidity;0.6829268292682927
1;Pug;SourcePawn;0.17073170731707318
1;Pug;Standard ML;0.1951219512195122
1;Pug;Starlark;0.7804878048780488
1;Pug;Stata;0.04878048780487805
1;Pug;Stylus;0.43902439024390244
1;Pug;Svelte;0.43902439024390244
1;Pug;Swift;0.3870967741935484
1;Pug;SystemVerilog;0.0975609756097561
1;Pug;TSQL;0.4117647058823529
1;Pug;Tcl;0.5365853658536586
1;Pug;TeX;0.7560975609756098
1;Pug;Thrift;0.12195121951219512
1;Pug;Twig;0.5365853658536586
1;Pug;TypeScript;0.1780821917808219
1;Pug;UnrealScript;0.17073170731707318
1;Pug;VBA;0.21951219512195122
1;Pug;VBScript;0.2682926829268293
1;Pug;VHDL;0.1951219512195122
1;Pug;Verilog;0.36585365853658536
1;Pug;Vim Script;0.7674418604651163
1;Pug;Vim Snippet;0.2926829268292683
1;Pug;Visual Basic .NET;0.2926829268292683
1;Pug;Vue;0.3114754098360656
1;Pug;XS;0.24390243902439024
1;Pug;XSLT;0.7317073170731707
1;Pug;Yacc;0.6585365853658537
1;Pug;sed;0.5121951219512195
1;Puppet;AIDL;0.46153846153846156
1;Puppet;AMPL;0.6
1;Puppet;ANTLR;0.3684210526315789
1;Puppet;ASP.NET;0.075
1;Puppet;ActionScript;0.5454545454545454
1;Puppet;Ada;0.5
1;Puppet;Apex;0.75
1;Puppet;AppleScript;0.5384615384615384
1;Puppet;Assembly;0.022222222222222223
1;Puppet;AutoHotkey;0.5
1;Puppet;Awk;0.2
1;Puppet;Batchfile;0.017857142857142856
1;Puppet;Bicep;0.375
1;Puppet;Blade;0.017241379310344827
1;Puppet;Brainfuck;0.5
1;Puppet;C;0.015625
1;Puppet;C#;0.015151515151515152
1;Puppet;C++;0.014925373134328358
1;Puppet;CMake;0.020833333333333332
1;Puppet;CSS;0.0
1;Puppet;Clojure;0.28
1;Puppet;CoffeeScript;0.2222222222222222
1;Puppet;Common Lisp;0.3888888888888889
1;Puppet;Cuda;0.28
1;Puppet;Cython;0.2413793103448276
1;Puppet;D;0.5
1;Puppet;DIGITAL Command Language;0.5384615384615384
1;Puppet;DTrace;0.6
1;Puppet;Dart;0.0196078431372549
1;Puppet;Dockerfile;0.013888888888888888
1;Puppet;EJS;0.021739130434782608
1;Puppet;Elixir;0.3888888888888889
1;Puppet;Elm;0.875
1;Puppet;Emacs Lisp;0.2
1;Puppet;Erlang;0.4375
1;Puppet;F#;0.4375
1;Puppet;Forth;0.46153846153846156
1;Puppet;Fortran;0.2413793103448276
1;Puppet;FreeMarker;0.35
1;Puppet;G-code;0.75
1;Puppet;GAP;0.3888888888888889
1;Puppet;GDB;0.2916666666666667
1;Puppet;GDScript;0.5384615384615384
1;Puppet;GLSL;0.14634146341463414
1;Puppet;Gherkin;0.15789473684210525
1;Puppet;Gnuplot;0.4666666666666667
1;Puppet;Go;0.02
1;Puppet;Groovy;0.17073170731707318
1;Puppet;HCL;0.1951219512195122
1;Puppet;HLSL;0.07317073170731707
1;Puppet;HTML;0.0
1;Puppet;Hack;0.017857142857142856
1;Puppet;Handlebars;0.046511627906976744
1;Puppet;Haskell;0.21875
1;Puppet;Inno Setup;0.4375
1;Puppet;Java;0.012048192771084338
1;Puppet;JavaScript;0.0
1;Puppet;Jinja;0.18421052631578946
1;Puppet;Julia;0.3684210526315789
1;Puppet;Jupyter Notebook;0.016666666666666666
1;Puppet;Kotlin;0.015625
1;Puppet;LLVM;0.6
1;Puppet;Less;0.018518518518518517
1;Puppet;Lex;0.21212121212121213
1;Puppet;Liquid;0.7
1;Puppet;Logos;0.6666666666666666
1;Puppet;Lua;0.025
1;Puppet;M;0.4117647058823529
1;Puppet;M4;0.175
1;Puppet;MATLAB;0.08108108108108109
1;Puppet;Makefile;0.01639344262295082
1;Puppet;Mako;0.25925925925925924
1;Puppet;Mathematica;0.35
1;Puppet;Meson;0.35
1;Puppet;Mustache;0.17073170731707318
1;Puppet;NASL;0.3333333333333333
1;Puppet;NSIS;0.30434782608695654
1;Puppet;Nim;0.5
1;Puppet;Nix;0.28
1;Puppet;Nunjucks;0.4666666666666667
1;Puppet;OCaml;0.42857142857142855
1;Puppet;Objective-C;0.015151515151515152
1;Puppet;Objective-C++;0.2
1;Puppet;OpenEdge ABL;0.75
1;Puppet;OpenSCAD;0.625
1;Puppet;PHP;0.012195121951219513
1;Puppet;PLSQL;0.28
1;Puppet;PLpgSQL;0.2
1;Puppet;POV-Ray SDL;0.625
1;Puppet;Pascal;0.2413793103448276
1;Puppet;Pawn;0.46153846153846156
1;Puppet;Perl;0.044444444444444446
1;Puppet;PostScript;0.4375
1;Puppet;PowerShell;0.018867924528301886
1;Puppet;Processing;0.4
1;Puppet;Prolog;0.35
1;Puppet;Pug;0.0975609756097561
1;Puppet;PureBasic;0.3888888888888889
1;Puppet;Python;0.0
1;Puppet;QML;0.35294117647058826
1;Puppet;QMake;0.23529411764705882
1;Puppet;R;0.044444444444444446
1;Puppet;Raku;0.2692307692307692
1;Puppet;Rebol;0.42105263157894735
1;Puppet;RobotFramework;0.5
1;Puppet;Roff;0.045454545454545456
1;Puppet;Ruby;0.01282051282051282
1;Puppet;Rust;0.1
1;Puppet;SCSS;0.0125
1;Puppet;SQLPL;0.3333333333333333
1;Puppet;SWIG;0.4117647058823529
1;Puppet;Sass;0.21621621621621623
1;Puppet;Scala;0.1794871794871795
1;Puppet;Scheme;0.3684210526315789
1;Puppet;Scilab;0.5
1;Puppet;ShaderLab;0.09523809523809523
1;Puppet;Shell;0.0
1;Puppet;SmPL;0.375
1;Puppet;Smalltalk;0.2413793103448276
1;Puppet;Smarty;0.05
1;Puppet;Solidity;0.2
1;Puppet;SourcePawn;0.5833333333333334
1;Puppet;Standard ML;0.46153846153846156
1;Puppet;Starlark;0.07894736842105263
1;Puppet;Stata;0.625
1;Puppet;Stylus;0.34782608695652173
1;Puppet;Svelte;0.28
1;Puppet;Swift;0.016129032258064516
1;Puppet;SystemVerilog;0.6666666666666666
1;Puppet;TSQL;0.0196078431372549
1;Puppet;Tcl;0.23333333333333334
1;Puppet;TeX;0.04878048780487805
1;Puppet;Thrift;0.6
1;Puppet;Twig;0.26666666666666666
1;Puppet;TypeScript;0.0136986301369863
1;Puppet;UnrealScript;0.4166666666666667
1;Puppet;VBA;0.4666666666666667
1;Puppet;VBScript;0.4375
1;Puppet;VHDL;0.42857142857142855
1;Puppet;Verilog;0.3
1;Puppet;Vim Script;0.046511627906976744
1;Puppet;Vim Snippet;0.4117647058823529
1;Puppet;Visual Basic .NET;0.4117647058823529
1;Puppet;Vue;0.01639344262295082
1;Puppet;XS;0.4
1;Puppet;XSLT;0.0975609756097561
1;Puppet;Yacc;0.18421052631578946
1;Puppet;sed;0.25925925925925924
1;PureBasic;AIDL;0.6666666666666666
1;PureBasic;AMPL;0.5555555555555556
1;PureBasic;ANTLR;0.7368421052631579
1;PureBasic;ASP.NET;0.2
1;PureBasic;ActionScript;0.5555555555555556
1;PureBasic;Ada;0.5555555555555556
1;PureBasic;Apex;0.3333333333333333
1;PureBasic;AppleScript;0.6111111111111112
1;PureBasic;Assembly;0.17777777777777778
1;PureBasic;AutoHotkey;0.6111111111111112
1;PureBasic;Awk;0.4857142857142857
1;PureBasic;Batchfile;0.03571428571428571
1;PureBasic;Bicep;0.16666666666666666
1;PureBasic;Blade;0.05172413793103448
1;PureBasic;Brainfuck;0.3333333333333333
1;PureBasic;C;0.03125
1;PureBasic;C#;0.015151515151515152
1;PureBasic;C++;0.029850746268656716
1;PureBasic;CMake;0.14583333333333334
1;PureBasic;CSS;0.0
1;PureBasic;Clojure;0.64
1;PureBasic;CoffeeScript;0.5
1;PureBasic;Common Lisp;0.7777777777777778
1;PureBasic;Cuda;0.64
1;PureBasic;Cython;0.5862068965517241
1;PureBasic;D;0.6111111111111112
1;PureBasic;DIGITAL Command Language;0.6111111111111112
1;PureBasic;DTrace;0.5555555555555556
1;PureBasic;Dart;0.058823529411764705
1;PureBasic;Dockerfile;0.013888888888888888
1;PureBasic;EJS;0.10869565217391304
1;PureBasic;Elixir;0.7222222222222222
1;PureBasic;Elm;0.3888888888888889
1;PureBasic;Emacs Lisp;0.4857142857142857
1;PureBasic;Erlang;0.7222222222222222
